SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
201021009,13,38,0,16,6,6,0,0,0,77,0,18,0,0,0,0,0,0,0,21,44,163,8,36,43,14,4,3,3,308,0,0,0,4,0,0,0,0,0,5,21,13,0,13,14,3,0,4,0,65,16,26,8,41,33,12,4,3,0,136,26,19,36,71,69,20,0,15,9,263,0,0,0,3,13,8,0,0,0,22,4,0,0,10,10,5,0,0,0,32,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,6,0,3,0,25,149,328,56,201,197,60,6,33,16,1045,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,3,20,26,71,3,11,9,3,0,0,4,124,0,3,0,0,0,0,0,0,0,8,21,42,6,20,9,6,0,0,0,99,0,18,0,0,3,0,0,0,0,25,94,242,21,45,51,20,9,10,4,479,0,0,0,4,0,0,0,0,0,4
201021010,12,47,7,6,3,0,0,0,0,70,0,3,0,4,0,0,0,0,0,10,34,180,4,30,40,13,3,3,6,322,0,0,0,0,0,0,0,0,0,4,15,25,5,24,13,0,0,4,0,100,23,24,8,44,33,6,0,9,5,154,28,17,37,97,72,38,7,26,0,320,8,0,0,7,0,3,0,8,0,32,0,3,0,11,0,3,0,3,0,22,0,0,0,0,4,0,0,0,0,13,6,4,0,3,9,7,0,9,4,38,152,380,64,228,185,75,15,60,13,1174,0,7,0,0,0,0,0,0,0,3,10,29,0,0,0,0,0,0,0,39,31,80,3,0,13,3,0,0,0,136,0,0,0,0,0,0,0,0,0,7,14,64,4,10,3,0,0,0,0,103,4,7,0,3,0,0,0,0,0,20,71,265,19,44,54,14,8,15,5,499,0,0,0,0,0,0,0,0,0,4
201021011,23,61,4,12,11,3,0,5,0,116,4,15,0,0,0,0,0,0,0,29,113,245,26,64,56,16,3,20,9,549,0,0,0,0,0,0,0,0,0,4,41,26,6,26,23,10,0,4,3,135,28,30,12,57,33,8,0,8,0,180,27,22,43,84,40,10,5,29,3,265,0,5,0,0,8,7,0,4,0,25,6,4,0,8,10,0,0,7,0,44,4,0,5,4,7,0,0,0,0,18,6,0,4,3,3,6,0,6,3,41,299,538,110,288,210,60,7,93,28,1623,0,4,0,0,0,0,0,0,0,11,12,52,0,3,3,0,0,0,0,75,93,173,9,21,17,5,0,7,8,325,5,11,0,0,0,0,0,0,0,15,35,97,8,15,19,3,0,5,0,182,3,20,3,0,0,0,0,0,0,34,219,430,84,96,79,29,7,37,18,990,0,0,0,0,0,0,0,0,0,6
201021012,9,36,0,17,9,0,0,0,0,75,0,11,0,0,3,0,0,0,0,15,44,165,9,17,36,9,3,6,0,288,0,0,0,0,0,0,0,0,0,0,16,19,5,14,27,3,0,3,0,86,14,22,13,35,30,12,0,5,0,138,22,15,33,63,59,22,4,26,6,243,3,0,0,0,5,0,0,0,0,18,6,0,0,7,7,0,0,0,0,19,0,4,0,3,0,0,0,0,0,10,3,4,0,0,9,3,0,5,0,34,136,363,65,171,197,50,4,52,17,1048,0,4,0,0,0,0,0,0,0,5,7,40,0,0,6,0,0,0,0,50,28,75,4,8,6,5,0,0,3,127,0,5,0,0,0,0,0,0,0,7,20,46,0,16,12,0,0,0,0,97,3,14,0,0,3,0,0,0,0,19,95,240,19,38,41,8,5,11,4,454,0,0,0,0,0,0,0,0,0,0
201031013,3,11,0,3,3,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,23,54,3,10,22,7,0,0,4,113,0,0,0,0,0,0,0,0,0,0,4,6,0,7,3,0,0,4,0,33,5,8,5,15,7,0,0,6,4,43,14,9,21,38,24,8,3,9,5,124,0,0,0,0,4,0,0,0,0,6,0,0,0,5,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,4,0,0,7,4,0,0,7,7,20,60,105,29,89,62,17,6,28,10,412,0,3,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,7,9,13,0,6,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,3,19,0,3,3,0,0,0,0,28,3,0,0,0,0,0,0,0,0,4,35,83,14,10,21,8,4,9,4,182,0,0,0,0,0,0,0,0,0,5
201031014,5,15,4,9,3,0,0,5,0,41,4,3,0,0,0,0,0,0,0,5,27,95,3,7,21,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,4,7,0,5,14,0,0,0,0,41,17,21,4,26,20,12,0,3,3,98,20,14,20,54,28,15,0,16,4,172,7,0,0,4,3,4,0,4,0,24,0,0,0,3,6,0,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,13,90,188,34,115,108,30,8,40,8,609,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10,33,0,4,5,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,7,21,4,9,3,0,3,0,0,47,0,3,0,0,0,0,0,0,0,7,54,112,10,10,29,0,3,9,0,226,0,0,0,0,0,0,0,0,0,0
201031015,0,21,0,10,3,0,0,0,0,39,0,12,0,0,0,0,0,0,0,16,20,98,10,9,20,4,0,4,0,160,0,0,0,0,0,0,0,0,0,5,11,10,4,9,14,5,0,6,0,64,9,19,4,32,22,5,0,0,0,98,13,10,14,60,55,23,3,18,0,196,0,0,4,10,3,3,0,0,0,20,0,0,0,4,3,4,0,7,0,20,0,0,0,0,0,0,0,0,0,3,5,0,0,3,7,0,0,0,0,25,71,191,43,143,141,45,7,32,9,679,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,9,30,3,4,9,0,0,0,0,56,0,0,0,0,0,0,0,0,0,4,11,28,0,10,3,0,0,0,0,51,5,9,0,0,0,0,0,0,0,16,36,141,20,12,27,4,3,14,3,252,0,0,0,0,0,0,0,0,0,5
201031016,4,15,0,9,0,0,0,0,0,35,0,3,0,4,0,0,0,0,0,13,21,133,0,22,18,5,0,11,3,213,0,0,0,0,0,0,0,0,0,0,7,14,0,7,11,0,0,0,0,43,7,15,6,54,10,10,0,5,0,113,22,12,54,123,41,29,7,36,3,325,4,0,0,10,5,10,0,10,0,34,0,0,0,4,4,0,0,7,0,20,5,0,0,0,0,0,0,0,0,6,4,3,0,11,8,3,0,7,3,37,75,229,66,254,106,62,8,68,10,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,30,0,4,0,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,6,22,0,16,0,0,0,0,0,47,0,8,0,9,0,0,0,0,0,15,32,197,9,28,27,11,0,15,3,319,0,0,0,0,0,0,0,0,0,0
201031017,8,9,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,20,77,0,18,20,4,0,5,4,142,0,0,0,0,0,0,0,0,0,0,5,14,4,17,7,5,0,5,0,60,10,7,5,38,20,5,0,4,0,89,10,8,13,62,30,16,0,26,3,169,6,0,0,3,7,0,0,9,0,24,4,0,0,3,8,0,0,6,0,23,0,0,0,0,0,0,0,0,0,0,6,5,0,8,0,3,0,7,0,31,69,133,31,163,90,37,3,50,10,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,18,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,10,13,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,30,96,8,24,18,3,5,6,4,189,0,0,0,0,0,0,0,0,0,0
202011018,16,76,0,24,14,3,0,0,0,142,3,35,0,4,0,0,0,0,0,45,67,520,16,71,85,30,4,16,3,809,0,0,0,3,0,0,0,0,3,3,9,31,4,28,21,6,0,4,0,105,23,39,8,108,47,23,3,19,0,275,29,36,81,185,92,44,14,53,4,530,7,7,0,7,10,12,0,9,0,51,9,4,9,14,14,10,3,4,0,64,0,4,0,3,3,0,0,0,0,14,5,7,0,18,4,5,0,8,9,59,195,969,120,479,307,128,32,115,26,2379,0,9,0,0,0,0,0,0,0,14,8,81,0,3,3,0,0,0,0,99,52,256,7,22,21,5,5,7,6,376,4,10,0,0,0,0,0,0,0,19,25,122,7,34,15,5,0,4,0,213,14,40,0,9,5,0,0,0,0,68,158,841,43,121,109,39,22,33,13,1373,0,0,0,5,0,0,0,0,3,4
202011019,6,42,0,37,8,0,0,0,0,93,6,17,0,0,3,0,0,0,0,24,23,280,14,49,39,14,4,19,3,446,0,0,0,5,0,0,0,0,0,6,10,25,4,34,18,0,0,3,0,88,28,38,6,114,49,13,5,16,0,270,31,34,68,259,123,61,13,50,9,649,4,0,0,10,19,12,0,16,0,69,0,0,3,21,11,3,4,5,0,54,0,5,0,0,0,0,0,0,0,11,0,4,6,18,11,7,3,17,6,71,109,535,98,547,275,115,40,133,30,1878,0,3,0,0,0,0,0,0,0,5,0,13,0,0,3,0,0,0,0,16,10,99,4,7,6,0,4,0,0,133,0,3,0,0,0,0,0,0,0,3,11,50,4,45,8,0,0,7,0,124,6,24,0,0,3,0,0,0,0,28,49,399,27,63,54,20,17,34,3,665,0,0,0,5,0,0,0,0,0,5
202011020,9,109,3,28,15,0,0,4,0,167,5,28,0,6,4,0,0,0,0,39,79,519,11,71,85,34,4,28,8,837,0,0,0,6,0,0,0,0,0,6,13,39,6,31,26,10,0,6,4,134,25,39,10,99,58,19,0,17,0,269,36,30,54,136,98,41,3,41,4,448,4,5,4,4,9,3,0,3,4,39,4,0,0,7,18,5,0,10,0,48,4,7,0,4,0,0,0,0,0,18,5,10,0,5,10,3,0,0,3,46,218,988,99,403,347,126,11,109,23,2327,0,8,0,0,0,0,0,0,0,4,0,54,0,0,8,0,0,0,0,60,57,254,9,20,25,3,0,4,0,369,4,18,0,0,0,0,0,0,0,24,19,163,3,32,17,0,0,8,0,244,4,33,0,4,4,0,0,0,0,53,191,863,40,101,120,60,15,48,14,1455,0,0,0,3,0,0,0,0,0,3
202011021,16,82,0,19,9,0,0,0,0,130,0,22,0,0,0,0,0,0,0,27,68,397,8,55,70,31,0,20,4,658,0,0,0,0,0,0,0,0,0,0,9,28,7,15,25,3,0,0,0,83,27,32,8,89,45,19,0,6,0,229,23,20,46,110,67,40,11,24,0,336,0,0,0,13,8,9,0,3,0,38,0,4,0,7,9,0,0,9,0,37,6,4,0,4,0,0,0,0,0,11,0,4,0,7,7,3,0,0,4,31,156,767,76,328,244,115,16,65,20,1791,0,0,0,0,0,0,0,0,0,0,9,58,0,0,5,0,0,0,0,73,37,215,3,14,10,5,0,3,4,292,0,13,0,0,0,0,0,0,0,15,25,120,3,23,14,0,0,0,0,193,3,21,0,0,0,0,0,0,0,39,128,643,33,93,99,49,13,37,11,1097,0,0,0,0,0,0,0,0,0,0
202011022,17,95,0,28,12,0,0,0,0,150,6,32,0,9,4,0,0,0,0,46,72,492,18,102,82,35,0,33,3,831,0,0,0,0,0,0,0,0,0,6,22,39,9,42,31,11,0,3,0,156,31,77,22,174,92,32,7,23,0,453,62,38,107,329,186,102,17,83,11,937,4,0,4,14,34,18,0,21,0,94,6,8,5,23,21,14,0,8,0,75,0,3,4,4,3,4,0,8,0,24,6,12,7,15,12,10,7,15,14,98,235,962,173,755,491,227,29,196,30,3091,0,9,0,0,0,0,0,0,0,9,0,34,0,0,0,0,0,0,0,43,37,207,14,21,23,6,3,13,0,326,0,10,0,0,0,0,0,0,0,16,24,126,0,35,16,6,0,0,0,215,6,38,0,4,5,0,0,0,0,57,149,762,49,136,133,52,10,60,6,1364,0,0,0,0,0,0,0,0,0,11
202011023,3,41,0,5,5,0,0,0,0,60,5,9,0,0,0,0,0,0,0,18,34,197,3,21,39,8,0,4,3,314,0,0,0,0,0,0,0,0,0,0,5,12,6,18,10,6,0,3,0,52,8,23,3,46,38,3,0,5,0,125,19,16,28,77,72,14,0,13,0,246,4,0,0,4,0,4,0,0,0,19,3,4,3,3,12,6,0,0,0,30,0,4,0,0,0,0,0,0,0,3,0,9,0,7,8,0,0,0,3,19,93,377,39,189,196,40,0,28,13,965,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,24,64,0,3,6,0,0,4,0,95,0,0,0,0,0,0,0,0,0,0,7,59,0,12,6,0,0,0,0,88,9,17,0,0,0,0,0,0,0,24,80,292,7,39,52,13,0,6,9,500,0,0,0,0,0,0,0,0,0,7
202011024,13,80,4,25,11,7,0,3,4,137,9,28,0,0,3,0,0,0,0,38,70,496,9,62,98,17,0,8,4,761,0,0,0,0,0,0,0,0,0,5,16,29,4,21,30,10,0,4,0,107,19,43,9,62,51,9,0,0,4,190,29,23,43,96,108,36,12,14,5,358,5,0,0,8,11,4,0,3,0,33,6,0,0,12,17,0,0,0,0,45,0,4,0,0,4,0,0,0,0,13,5,15,0,10,3,0,0,0,4,38,196,863,66,297,350,83,12,40,19,1917,0,13,0,0,0,0,0,0,0,12,3,61,0,0,0,0,0,0,0,64,46,149,0,6,8,5,0,0,3,221,0,12,0,0,5,0,0,0,0,15,24,114,5,33,13,5,0,4,4,199,19,37,0,0,3,0,0,0,0,55,188,777,33,85,125,36,9,20,7,1283,0,0,0,0,0,0,0,0,0,5
202011025,7,72,0,38,7,3,0,0,0,135,4,33,0,4,6,0,0,0,0,38,50,489,12,64,90,12,0,12,3,732,0,0,0,3,0,0,0,0,0,3,4,18,4,37,30,5,0,4,0,112,35,60,13,126,61,14,0,15,6,334,51,37,81,247,172,76,17,54,6,735,0,0,7,9,25,8,0,10,0,63,3,4,4,21,12,3,3,0,0,56,3,3,0,3,6,0,0,0,0,16,0,13,3,9,5,9,0,0,4,53,187,841,128,565,416,140,30,110,25,2427,0,4,0,0,0,0,0,0,0,4,4,22,0,0,7,0,0,0,0,27,33,144,6,14,10,8,0,0,3,212,0,10,0,0,0,0,0,0,0,21,19,99,3,48,7,3,0,6,0,185,4,38,0,4,3,0,0,0,0,48,112,689,49,91,113,19,18,34,7,1127,0,0,0,9,0,0,0,0,0,9
202021026,16,53,0,18,13,6,0,0,0,104,6,20,0,4,0,0,0,0,0,30,51,284,13,40,53,19,6,6,4,464,0,0,0,0,0,0,0,0,0,3,19,26,0,32,16,4,0,0,0,101,14,29,3,68,41,10,0,7,7,184,32,17,46,106,80,28,3,24,0,343,0,0,3,8,17,9,0,5,0,41,8,0,3,8,16,4,0,0,0,39,0,5,0,0,3,0,0,0,0,4,5,5,7,6,6,4,0,0,7,43,177,518,80,290,261,83,14,45,18,1480,0,0,0,0,0,0,0,0,0,0,8,27,0,0,4,0,0,0,0,35,37,81,0,4,10,0,0,0,0,139,5,11,0,0,0,0,0,0,0,14,20,76,6,24,15,6,5,0,5,152,7,19,0,4,0,0,0,0,0,38,109,419,24,54,69,20,6,13,5,719,0,0,0,0,0,0,0,0,0,8
202021027,24,104,0,22,14,3,0,0,0,168,4,31,0,0,0,0,0,0,0,40,75,336,35,71,62,28,0,17,9,622,0,0,0,0,0,0,0,0,0,0,11,24,4,28,14,8,0,6,0,105,22,27,11,68,30,10,0,4,6,185,20,24,26,77,63,21,7,28,4,270,0,0,0,4,8,0,0,3,0,26,0,7,3,6,8,0,0,0,0,28,0,3,0,0,3,0,0,0,0,9,6,7,3,3,3,3,0,0,6,37,221,804,90,302,222,80,8,77,32,1833,0,14,0,0,0,0,0,0,0,15,14,105,3,4,0,0,0,5,0,127,61,263,8,28,22,8,0,14,10,417,0,11,0,4,0,0,0,0,0,15,43,151,9,28,14,3,0,4,0,243,5,35,0,0,3,0,0,0,0,48,150,566,68,105,86,37,5,31,10,1059,0,0,0,0,0,0,0,0,0,0
202021028,20,64,3,17,15,0,0,7,0,122,3,14,0,0,0,0,0,0,0,26,77,243,28,43,56,16,3,11,13,478,0,4,0,0,0,0,0,0,0,4,19,29,6,24,17,5,0,9,0,111,18,32,12,49,37,15,0,9,3,175,30,13,36,67,60,28,0,30,3,267,4,4,0,6,3,6,0,0,0,28,5,4,0,5,9,4,0,0,0,26,4,7,0,0,0,0,0,0,0,14,3,12,0,9,6,0,0,6,7,40,230,558,95,231,222,80,5,78,23,1519,0,5,0,0,0,0,0,0,0,9,17,58,0,5,6,0,0,0,0,86,61,154,4,13,17,7,0,4,5,264,4,10,0,0,0,0,0,0,0,18,25,89,5,23,17,0,0,7,0,171,3,28,0,3,0,0,0,0,0,45,158,394,61,61,71,25,5,29,16,816,0,4,0,0,0,0,0,0,0,4
202021029,6,22,0,5,0,0,0,0,3,33,3,4,0,0,0,0,0,0,0,10,29,87,4,9,22,6,0,0,0,143,0,0,0,0,0,0,0,0,0,0,6,4,3,3,13,0,0,0,0,34,12,16,0,27,15,4,0,4,0,94,18,8,25,54,43,19,3,19,0,182,3,0,0,3,3,0,0,3,0,18,0,0,3,6,3,3,0,6,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,4,0,0,4,14,86,180,36,102,106,45,4,36,14,610,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,11,22,32,0,0,4,0,0,0,0,57,0,5,0,0,0,0,0,0,0,6,7,32,0,6,0,0,0,0,3,49,3,4,0,0,3,0,0,0,0,18,49,133,9,9,27,10,5,5,3,249,0,0,0,0,0,0,0,0,0,0
202021030,20,80,6,12,10,6,0,0,0,135,0,18,0,0,6,0,0,0,0,29,117,305,14,58,69,11,0,16,11,596,0,0,0,0,0,0,0,0,0,4,32,18,7,28,16,14,0,4,6,128,31,21,13,45,40,16,0,8,0,181,28,36,45,98,65,30,0,30,0,336,0,4,3,10,3,8,0,8,0,34,8,0,0,14,6,7,0,0,0,42,0,3,0,4,0,0,0,0,0,16,8,6,0,13,8,5,0,9,0,51,301,646,94,284,235,99,8,90,24,1779,3,7,0,0,0,0,0,0,0,7,17,63,0,0,0,4,0,0,0,80,88,183,13,4,15,0,0,3,8,315,3,9,0,0,3,0,0,0,0,22,39,109,8,16,14,6,0,6,0,183,16,28,0,0,4,0,0,3,0,53,244,530,36,87,86,22,13,45,14,1078,0,0,0,0,0,0,0,0,0,4
202021031,14,73,5,10,10,3,0,0,0,119,9,21,0,0,5,0,0,0,0,34,82,293,13,46,63,19,0,9,5,536,0,0,0,0,0,0,0,0,0,0,20,18,11,20,15,11,0,0,4,102,22,22,6,35,35,6,5,3,0,139,10,9,21,61,36,16,0,6,0,174,0,0,4,0,9,4,0,0,0,17,0,3,0,5,6,3,0,3,0,25,0,5,4,0,0,0,0,0,0,14,4,8,0,8,7,6,0,3,0,32,232,626,71,200,185,72,6,36,23,1442,5,11,0,0,0,0,0,0,0,10,17,77,0,5,6,0,0,0,0,99,99,215,3,9,19,9,0,0,4,358,3,12,0,0,0,0,0,0,0,16,31,98,4,17,20,3,0,5,0,176,16,29,0,3,0,0,0,0,0,48,217,491,49,76,94,29,5,19,8,991,0,0,0,0,0,0,0,0,0,4
202031032,5,16,0,5,3,0,0,0,0,29,0,5,0,0,0,0,0,0,0,11,20,98,6,20,20,5,0,6,0,178,0,0,0,0,0,0,0,0,0,4,9,6,0,6,11,0,0,0,0,37,14,16,5,21,22,3,0,0,0,88,19,7,29,59,56,13,8,15,5,206,4,0,4,8,4,8,0,0,0,25,0,0,0,0,11,0,0,4,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,7,6,9,0,6,0,31,79,195,49,128,127,36,13,31,8,675,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,9,11,34,0,0,5,0,0,5,0,50,0,0,0,0,0,0,0,0,0,5,4,20,0,5,4,0,0,4,0,39,0,9,0,0,0,0,0,0,0,16,43,135,13,18,18,7,3,6,0,257,0,0,0,0,0,0,0,0,0,6
202031033,13,26,0,10,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3,53,115,4,29,18,8,0,17,3,243,0,0,0,3,0,0,0,0,0,3,29,16,4,11,8,5,0,0,6,76,29,18,7,31,18,7,4,12,0,128,28,18,15,68,49,24,4,31,3,238,6,0,0,6,8,6,0,8,0,29,4,3,0,6,0,0,0,7,0,25,3,0,0,0,3,0,0,0,0,9,8,6,0,7,3,3,0,5,0,36,179,230,34,166,109,53,6,85,9,884,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,17,20,0,0,3,0,0,0,0,41,3,0,0,0,0,0,0,0,0,6,13,34,0,10,4,0,0,0,0,63,0,9,0,0,0,0,0,0,0,7,112,142,11,34,18,14,0,32,7,366,0,0,0,3,0,0,0,0,0,0
