SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
201021009,6,0,129,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,0,0,0,0,0,0,0,133,3,0,0,6,0,138,42,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,4,0,43,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,25,1048,26,0,0,26,0,1074,32,40,0,0,40,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,0,0,50,0,77,3,0,0,0,0,3,10,1083,67,0,0,74,3,1160
201021010,0,0,153,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,160,0,0,0,0,0,159,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,33,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,1127,8,0,0,8,0,1134,23,34,3,0,36,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,3,0,36,0,56,0,0,0,0,0,0,0,1148,43,3,0,44,0,1188
201021011,0,0,153,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,151,6,0,0,6,0,159,35,0,0,0,0,0,35,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,35,3,0,0,3,0,41,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1004,24,0,0,24,5,1028,39,38,0,0,38,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,39,0,76,0,0,0,0,0,7,6,1045,56,0,0,56,10,1114
201021012,7,0,185,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,186,8,0,0,8,0,189,61,0,0,0,0,0,61,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,60,3,0,0,3,0,65,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,17,1123,19,0,0,19,0,1147,35,37,0,0,37,0,77,0,3,0,0,3,0,3,0,0,0,0,0,0,0,35,45,0,0,45,0,81,5,0,0,0,0,0,6,1165,63,0,0,63,5,1230
201031013,0,0,68,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,65,3,0,0,3,0,71,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,431,5,0,0,5,0,436,0,15,0,0,15,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,17,0,0,17,0,22,0,0,0,0,0,0,0,429,21,0,0,21,0,448
201031014,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,79,24,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,537,4,0,0,4,0,543,12,9,0,0,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,9,0,22,0,0,0,0,0,3,3,549,14,0,0,14,3,567
201031015,0,0,111,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,110,0,0,0,0,0,113,30,0,0,0,0,0,30,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,32,3,0,0,3,0,38,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,812,10,0,0,10,3,824,10,9,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,17,0,24,0,0,0,0,0,0,0,824,28,0,0,28,3,851
201031016,0,0,127,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,7,0,0,0,0,0,0,0,127,5,0,0,5,0,132,21,0,0,0,0,0,21,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,22,4,0,0,4,0,27,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,770,3,0,0,3,0,771,18,32,0,0,32,0,52,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,32,0,0,35,0,52,4,0,0,0,0,0,4,792,36,0,0,35,0,822
201031017,0,0,84,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,85,0,0,0,0,0,85,18,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,595,4,0,0,4,0,599,18,3,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,8,0,27,0,0,0,0,0,3,3,612,7,0,0,11,3,625
202011018,0,0,200,7,8,0,0,8,0,12,0,3,16,0,16,0,16,0,0,0,0,0,0,0,7,8,16,0,26,0,33,0,0,0,0,0,0,0,203,13,16,0,26,0,231,60,0,0,0,0,0,60,3,4,0,0,4,0,8,0,0,13,0,19,0,19,0,0,0,0,0,0,0,3,0,13,0,19,0,26,0,0,0,0,0,0,0,64,0,13,0,19,0,84,17,0,0,0,0,0,17,4,0,0,0,0,0,3,0,0,6,0,6,0,6,0,0,0,0,0,0,0,4,0,9,0,10,0,14,0,0,0,0,0,0,0,22,0,9,0,10,0,33,1286,23,0,0,29,0,1309,39,130,18,0,141,0,184,0,24,87,0,110,0,106,0,0,0,0,0,0,0,42,153,99,0,251,0,297,0,0,0,0,0,0,0,1327,176,106,0,282,0,1608
202011019,0,0,146,6,0,4,0,3,0,11,0,0,23,0,28,0,28,0,0,0,0,0,0,0,6,7,23,0,33,0,35,0,0,0,0,0,0,0,150,9,23,0,31,0,181,46,0,0,0,0,0,46,4,0,0,0,0,0,5,0,5,9,0,17,0,17,0,0,0,0,0,0,0,4,4,13,0,22,0,24,0,0,0,0,0,0,0,53,4,13,0,22,0,70,17,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,9,0,0,0,0,0,0,0,21,0,4,0,8,0,24,1469,21,0,0,21,0,1488,26,102,20,0,113,3,143,3,41,94,0,141,0,144,0,0,0,0,0,0,0,31,146,114,0,259,3,287,0,0,0,0,0,3,10,1498,161,114,0,280,7,1785
202011020,0,0,222,5,15,5,0,20,0,21,0,0,7,0,7,0,7,0,0,0,0,0,0,0,5,17,7,0,22,0,27,0,0,0,0,0,0,0,229,19,7,0,25,0,253,93,0,0,0,0,0,93,0,4,0,0,4,0,5,0,0,3,0,3,0,5,0,0,0,0,0,0,0,3,4,3,0,12,0,14,0,0,0,0,0,0,0,95,4,3,0,12,0,106,41,0,0,0,0,0,41,0,4,0,0,4,0,4,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,4,6,0,6,0,6,0,0,0,0,0,0,0,41,4,6,0,6,0,44,1621,9,0,0,9,0,1637,45,177,14,0,190,0,235,0,24,31,0,57,0,55,0,0,0,0,0,0,0,45,199,50,0,252,0,293,0,0,0,0,0,4,4,1674,212,50,0,260,4,1934
202011021,0,0,177,0,6,0,0,6,0,8,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,6,4,0,4,0,9,0,0,0,0,0,0,0,181,6,4,0,4,0,190,67,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,69,23,0,0,0,0,0,23,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,20,3,0,0,3,0,25,1255,14,0,0,14,4,1271,25,79,4,0,85,0,106,0,0,9,0,12,0,12,0,0,0,0,0,0,0,25,79,14,0,100,0,122,0,0,0,0,0,0,0,1283,100,14,0,108,4,1396
202011022,0,0,298,5,27,0,0,27,0,37,0,3,14,0,19,0,19,0,0,0,0,0,0,0,5,32,14,0,44,0,48,0,0,0,0,0,0,0,304,33,14,0,44,0,347,84,0,0,0,0,0,89,0,11,0,0,14,0,16,0,4,3,0,3,0,3,0,0,0,0,0,0,0,0,13,3,0,13,0,18,0,0,0,0,0,0,0,89,15,3,0,18,0,103,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,10,0,10,0,0,0,0,0,0,0,36,4,0,0,10,0,43,2255,24,0,0,24,0,2277,53,244,29,0,274,0,328,0,50,82,0,132,0,132,0,0,0,0,0,0,0,54,295,110,0,403,0,463,0,0,0,0,0,3,3,2309,325,110,0,427,5,2741
202011023,0,0,179,0,7,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,179,11,0,0,11,0,189,55,0,0,0,0,0,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,3,0,0,0,0,0,0,0,58,5,0,0,5,0,62,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,1360,3,0,0,3,0,1365,24,47,3,0,52,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,3,0,54,0,72,0,0,0,0,0,4,8,1381,57,3,0,63,4,1441
202011024,0,0,349,7,17,0,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,17,0,24,0,0,0,0,0,0,0,352,18,0,0,18,0,371,132,0,0,0,0,0,136,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,10,0,0,0,0,0,0,0,135,5,0,0,8,0,140,64,0,0,0,0,0,62,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,64,4,0,0,4,0,68,2476,22,9,0,28,3,2501,50,158,0,0,158,0,206,0,0,4,0,9,0,9,0,0,0,0,0,0,0,50,157,4,0,165,0,213,0,0,0,0,0,4,4,2520,184,10,0,196,5,2721
202011025,0,0,248,4,26,0,0,26,0,32,0,0,12,0,20,0,20,0,0,0,0,0,0,0,4,30,14,0,42,0,46,0,0,0,0,0,0,0,246,30,14,0,42,0,288,64,0,0,0,0,0,64,0,4,0,0,8,0,8,0,0,12,0,12,0,12,0,0,0,0,0,0,0,0,7,12,0,20,0,21,0,0,0,0,0,0,0,67,7,12,0,20,0,84,20,0,0,0,0,0,20,5,0,0,0,0,0,3,0,0,5,0,3,0,3,0,0,0,0,0,0,0,5,4,5,0,8,0,8,0,0,0,0,0,0,0,29,4,5,0,8,0,32,2355,28,0,0,28,0,2380,39,267,22,0,288,0,336,0,19,71,0,87,0,91,0,0,0,0,0,0,0,38,284,91,0,376,0,423,0,0,0,0,0,3,6,2398,315,91,0,406,7,2809
202021026,0,0,255,0,4,0,0,4,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,6,0,10,0,0,0,0,0,0,0,260,6,0,0,8,0,268,86,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,86,0,0,0,3,0,91,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,30,1746,19,0,0,19,0,1772,10,22,0,0,24,0,34,0,0,11,0,11,0,6,0,0,0,0,0,0,0,10,22,9,0,32,0,43,0,0,0,0,0,5,7,1761,39,9,0,49,7,1818
202021027,0,0,167,0,5,3,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,8,0,0,0,0,0,0,0,167,7,3,0,10,0,175,51,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,52,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,1178,26,0,0,26,0,1209,46,47,7,0,52,0,93,0,0,4,0,4,0,4,0,0,0,0,0,0,0,46,47,7,0,59,0,98,0,0,0,0,0,3,3,1223,70,7,0,84,3,1306
202021028,0,0,160,4,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,8,0,0,0,0,0,0,0,160,6,0,0,6,0,172,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,4,0,55,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,1112,14,0,0,14,0,1128,18,34,0,0,34,4,54,0,8,0,0,8,0,8,0,0,0,0,0,0,0,18,37,0,0,37,4,59,0,8,0,0,8,0,8,1127,53,0,0,53,4,1188
202021029,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,544,11,0,0,11,6,557,12,13,0,0,13,0,21,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,17,0,0,17,0,25,0,0,0,0,0,0,0,551,23,0,0,23,7,582
202021030,0,0,212,4,5,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,8,0,0,0,0,0,0,0,221,4,0,0,4,0,224,67,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,71,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,26,1634,14,0,4,14,0,1654,45,48,0,0,55,0,96,0,4,0,0,4,0,4,0,0,0,0,0,0,0,45,52,0,0,53,0,98,0,0,0,0,0,0,0,1680,68,0,4,75,0,1753
202021031,0,0,231,5,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,10,0,0,0,0,0,0,0,231,6,0,0,6,0,239,80,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,87,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,1471,24,0,0,24,0,1498,48,46,0,0,46,0,93,0,0,3,0,4,0,4,0,0,0,0,0,0,0,48,49,3,0,53,0,94,8,0,0,0,0,0,8,1524,73,5,0,77,0,1595
202031032,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,107,46,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,43,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,768,8,0,0,8,0,777,16,14,0,0,14,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,14,0,34,9,0,0,0,0,0,9,788,20,0,0,20,5,811
202031033,0,0,146,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,140,5,0,0,5,0,153,29,0,0,0,0,0,29,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,29,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,920,0,0,0,0,4,924,7,49,0,0,46,0,57,0,8,0,0,8,0,8,0,0,0,0,0,0,0,7,53,0,0,55,0,64,0,0,0,0,0,8,8,928,53,0,0,55,6,993
203011034,3,0,252,4,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,8,0,0,0,0,0,0,0,254,8,0,0,8,0,257,66,5,0,0,5,0,64,3,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,10,0,0,0,0,0,0,0,68,11,0,0,11,0,73,22,0,0,0,0,0,22,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,22,4,0,0,4,0,25,1829,36,0,0,36,3,1866,45,37,0,0,45,0,91,0,3,3,0,7,0,7,0,0,0,0,0,0,0,45,41,7,0,48,0,90,0,0,0,0,0,0,0,1872,73,7,0,82,3,1958
