SA2_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
213031348,365,68,463,71,14,1104,534,1321,179,3,411,235,71,84,1837,42,1112,9976,384,14713,12,5,3,3,6,4,0,0,9,0,9,74,1207,1316,879,1472,253,184,621,374,121,164,2209,107,1577,10124,1610,17131,0,0,0,0,0,0,0,0,0,0,0,15,0,18,16,7,10,5,11,14,6,8,21,3,19,78,0,134,18,13,10,5,11,14,6,8,21,3,18,92,0,156,839,1364,241,172,607,351,113,146,2164,108,1468,8484,338,13935,16,10,0,6,7,8,0,4,13,0,13,77,1114,1225,874,1383,252,181,617,374,122,161,2190,107,1498,8654,1448,15318
213031349,114,39,179,64,11,478,456,845,202,11,341,256,54,44,816,38,745,8438,278,11583,5,3,4,0,12,4,0,4,9,3,8,60,421,512,589,897,243,41,430,322,77,63,938,82,927,8560,713,12573,0,3,0,0,0,0,0,0,6,0,0,13,0,21,9,7,9,0,8,12,0,0,9,4,4,60,4,98,11,11,9,0,8,12,0,0,11,4,4,75,4,120,569,801,230,37,414,308,71,61,898,75,853,6986,252,10310,5,5,0,0,6,0,0,0,3,0,4,39,364,410,589,813,244,41,426,324,74,62,914,80,864,7098,614,10841
213031350,116,39,136,50,5,451,385,895,153,9,242,152,34,46,910,23,618,5662,256,8506,6,7,0,0,3,0,0,0,7,0,4,27,244,286,507,946,197,65,321,231,64,76,1032,54,758,5745,506,9247,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,8,3,0,13,13,3,0,6,0,14,47,0,93,13,9,3,0,13,13,3,0,6,0,17,51,0,100,487,785,188,38,315,213,59,74,989,52,675,4211,208,7112,9,3,0,20,6,5,0,0,6,0,4,13,217,272,504,791,197,65,324,231,61,74,1001,54,700,4276,428,7482
213031351,204,37,227,81,10,645,463,971,176,5,334,166,71,59,1046,29,684,7121,297,10368,9,7,3,0,11,8,0,3,5,3,3,59,637,721,638,1055,235,39,489,266,110,109,1255,69,920,7262,933,11735,0,4,0,0,0,0,0,0,0,0,0,10,0,13,16,16,10,0,8,11,6,5,18,0,13,50,0,104,15,14,10,0,8,11,6,5,18,0,13,60,6,116,610,920,228,45,474,253,97,96,1200,68,832,5504,236,8983,7,3,0,0,7,6,0,3,3,0,7,39,552,620,633,940,235,39,486,263,102,103,1219,66,850,5600,797,9714
213031352,199,56,242,83,13,704,652,1346,264,10,387,250,79,86,1391,59,986,9638,394,14163,13,7,0,0,6,0,6,0,9,0,10,53,503,594,876,1430,346,66,523,370,108,131,1595,117,1238,9771,909,15463,0,0,0,0,0,0,0,0,0,0,0,27,0,28,29,11,10,0,19,16,5,3,21,4,20,79,3,165,32,10,10,0,19,21,5,3,21,4,20,102,6,192,833,1219,326,64,503,338,102,118,1515,109,1111,7193,308,11846,10,6,5,0,0,3,0,0,3,0,3,22,420,465,872,1235,343,66,523,363,107,129,1543,117,1138,7320,730,12506
213041353,565,156,708,126,30,1663,1737,2278,559,27,994,679,127,374,2108,133,1520,13919,816,21986,28,26,15,4,12,21,4,4,18,8,16,106,881,1072,2316,2599,743,202,1265,965,219,573,2691,295,2238,14149,1731,24717,0,0,0,0,0,0,0,0,4,0,0,23,0,29,115,43,45,10,74,80,11,39,69,22,56,198,18,509,114,43,45,10,74,80,11,39,75,22,58,224,18,536,2156,2102,678,180,1161,860,199,515,2450,265,1877,9897,625,18187,44,8,8,5,16,14,6,4,23,7,12,68,679,829,2320,2159,736,199,1253,953,214,559,2547,288,1951,10186,1320,19557
213041358,428,89,537,188,35,1386,1052,1853,303,11,928,431,104,215,1559,91,1072,12429,607,18343,17,15,3,4,9,10,3,4,13,4,3,102,1327,1474,1406,2110,426,54,1170,610,173,343,2006,182,1618,12712,1964,21208,0,0,0,0,0,0,0,0,0,0,0,14,0,14,62,20,24,3,44,31,3,14,32,5,32,82,3,240,62,20,24,3,44,34,3,14,34,5,32,98,12,262,1330,1665,390,52,1109,561,159,318,1834,175,1335,8419,451,14493,9,6,0,0,7,0,0,0,8,4,5,58,925,1018,1403,1695,417,54,1166,595,168,341,1872,182,1370,8573,1382,15765
213041359,89,18,179,73,12,428,281,843,117,10,411,140,42,43,528,26,512,11391,306,13968,3,7,0,0,4,3,0,0,5,0,4,112,3027,3159,370,906,155,13,490,197,65,64,614,45,699,11570,3345,17553,0,0,0,0,0,0,0,0,3,0,0,10,0,16,13,9,3,0,6,6,0,6,10,0,9,22,0,49,17,8,3,0,6,6,0,3,17,0,7,32,0,58,351,706,145,14,471,181,55,53,567,43,570,7744,239,10248,3,4,0,0,7,0,0,0,6,0,0,75,2833,2926,368,725,146,17,490,195,54,61,580,41,585,7849,3070,13237
213041360,198,52,322,107,19,858,735,1443,233,6,729,325,109,102,761,54,969,13257,560,17968,6,14,0,0,4,4,0,0,3,0,5,114,578,714,995,1562,296,40,910,448,164,155,963,106,1292,13471,1152,19539,0,0,0,0,0,0,0,0,0,0,0,5,0,5,17,9,15,0,13,10,3,10,14,4,15,37,3,90,17,9,15,0,13,10,3,10,14,4,15,47,3,93,966,1173,286,36,879,427,150,145,869,100,1110,9372,427,14049,4,3,0,0,3,7,0,0,6,0,3,51,404,477,990,1181,297,40,902,439,159,150,884,102,1129,9467,834,14614
213041461,90,39,129,36,6,422,276,380,75,8,300,117,34,33,229,24,282,3608,172,5055,0,5,0,3,5,3,0,0,3,0,5,38,273,322,450,430,113,70,404,190,60,61,327,65,419,3685,443,5800,0,0,0,0,0,0,0,0,0,0,0,4,0,4,18,6,4,7,9,17,0,6,7,3,7,16,0,57,18,6,4,7,9,17,0,6,7,3,7,20,0,56,424,358,103,59,390,172,55,56,295,63,370,2658,129,4284,10,0,6,0,6,3,5,0,0,0,5,12,226,258,450,366,113,70,406,191,62,59,307,65,382,2687,353,4594
213041462,50,21,114,30,0,261,164,392,49,0,219,80,25,10,204,27,309,4593,183,5922,3,0,0,0,4,0,0,0,0,0,3,48,139,192,222,423,68,10,275,111,43,18,252,48,422,4666,317,6377,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,3,8,0,0,0,0,5,17,0,32,6,0,0,0,3,8,0,0,0,0,5,19,0,33,213,317,62,5,262,97,41,22,237,46,350,3055,135,4375,0,0,0,0,3,0,0,0,5,4,0,29,96,127,220,317,69,10,268,104,44,22,242,48,359,3102,234,4541
213041463,237,47,334,112,20,924,781,1352,239,11,816,360,102,116,903,63,1001,13696,529,18517,8,6,6,0,0,8,4,5,9,0,5,116,775,926,1034,1492,332,45,1012,491,160,172,1149,119,1344,13925,1332,20365,0,3,0,0,0,0,0,0,5,0,0,16,0,23,23,5,8,0,19,14,4,0,22,0,18,55,3,129,24,6,8,4,24,14,4,5,20,0,15,67,0,154,992,1211,318,42,971,464,147,163,1044,113,1151,10039,443,14982,11,4,0,0,8,3,3,6,6,0,6,61,592,679,1031,1225,327,45,1003,480,150,172,1068,119,1169,10167,1041,15819
213041571,226,35,274,73,14,650,529,741,159,5,403,224,62,93,624,41,474,6059,293,8667,8,8,5,5,10,3,0,0,9,4,3,51,433,512,733,866,210,34,528,320,97,155,856,75,763,6184,737,9829,4,0,0,0,0,0,0,0,0,0,0,0,0,4,27,10,17,3,19,22,7,14,26,6,19,42,4,124,28,8,17,3,19,22,7,15,25,6,21,44,4,128,692,686,190,31,501,294,93,139,771,68,615,4041,220,6761,10,11,3,0,3,5,3,7,6,0,4,51,307,376,730,706,209,34,529,319,99,154,806,77,632,4136,530,7269
213041572,64,6,69,48,0,211,118,461,30,0,192,49,17,15,299,9,274,5562,178,6900,0,4,0,0,0,0,0,0,0,0,0,46,438,493,161,496,40,6,226,62,21,25,366,11,343,5653,621,7598,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,0,0,0,3,0,4,13,0,25,0,0,0,0,4,0,0,0,6,0,5,15,0,30,154,380,41,6,216,61,22,22,341,12,277,3680,119,4907,0,0,0,0,5,0,0,0,0,0,0,38,289,334,156,382,38,6,223,60,19,22,343,13,273,3733,415,5273
213041573,38,5,43,22,4,119,146,271,44,0,98,51,3,19,237,10,165,1896,113,2769,3,0,0,0,0,0,0,0,4,0,0,20,82,102,174,291,58,0,120,59,10,30,277,14,207,1932,197,2990,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,11,6,0,3,4,0,0,11,0,4,22,0,43,10,11,6,0,3,4,0,0,12,0,4,28,0,48,161,226,53,0,116,55,10,29,240,9,164,1207,86,2019,0,0,0,0,0,0,0,0,0,0,0,7,51,64,170,236,58,0,118,62,10,30,250,9,166,1240,138,2130
213041574,76,9,115,48,3,300,252,669,64,5,302,99,36,21,349,25,408,7372,240,9400,0,6,0,0,0,0,0,0,5,0,3,58,331,404,330,709,83,11,356,125,38,32,430,31,522,7477,573,10098,0,0,0,0,0,0,0,0,0,0,0,11,0,11,8,0,4,0,4,3,0,4,0,0,7,11,0,28,8,0,4,0,4,3,0,4,0,0,7,24,0,43,317,554,76,11,347,113,38,29,398,30,435,5023,184,6984,3,0,0,0,3,0,0,0,3,0,0,38,241,289,327,558,82,11,349,116,38,30,407,33,446,5088,421,7309
213041575,179,53,302,91,15,790,720,1197,259,5,675,295,80,82,826,48,879,10494,529,14806,3,3,3,0,10,5,0,0,5,0,0,72,492,584,967,1302,341,41,846,401,124,138,1002,99,1181,10654,1037,16182,0,0,0,0,0,0,0,0,0,0,0,11,0,12,15,10,3,0,8,5,5,8,7,4,7,54,0,101,15,5,3,0,10,5,5,8,7,4,6,63,0,114,943,1050,334,41,827,391,112,131,925,96,1049,7985,428,12467,8,4,0,0,0,0,0,0,4,0,0,41,375,428,964,1062,334,41,843,402,113,138,937,99,1057,8099,808,13013
213041576,311,57,342,98,16,879,736,1086,194,6,501,269,56,149,944,52,688,6474,408,10091,13,11,8,0,6,7,0,0,10,0,6,43,582,665,987,1254,269,61,656,417,105,239,1262,117,1035,6619,1015,11632,0,0,0,0,0,0,0,0,0,0,0,3,0,4,44,14,11,5,26,27,5,20,26,3,27,66,0,169,42,14,11,5,26,27,5,20,24,3,24,70,0,175,934,1016,244,52,619,389,85,215,1151,105,867,4606,299,8396,13,9,3,0,3,0,0,4,0,0,3,35,439,498,987,1037,262,61,648,413,97,234,1184,117,902,4715,747,9067
213041577,311,63,290,54,22,821,632,741,174,7,420,242,69,156,724,51,457,3683,269,6323,9,7,0,0,10,8,3,5,5,6,4,14,695,749,930,917,258,33,643,407,137,260,1035,117,755,3757,985,7886,0,0,0,0,0,0,0,0,0,0,0,5,0,3,48,18,17,3,34,30,12,24,25,3,26,41,5,155,48,19,19,3,37,28,12,24,30,9,26,44,5,165,857,757,235,29,593,365,123,236,957,109,645,2643,205,5624,19,11,11,0,8,11,3,0,14,0,8,30,541,610,922,791,259,33,641,399,133,265,993,117,680,2717,756,6405
213041578,529,70,515,124,40,1238,816,1371,233,13,700,345,101,184,1234,75,760,9544,432,13894,9,11,0,3,11,10,4,3,20,0,11,91,1390,1525,1140,1637,318,134,917,525,156,311,1778,149,1289,9766,1856,16658,0,10,0,0,0,0,0,0,0,0,0,7,0,21,35,22,20,4,34,32,6,13,38,9,29,64,4,181,36,28,18,4,34,32,7,17,42,13,29,75,4,205,1088,1294,298,132,867,476,135,288,1616,133,1079,6272,318,10928,14,13,4,0,13,7,3,3,18,0,7,57,981,1075,1143,1331,318,134,915,516,151,307,1680,144,1120,6398,1297,12210
213051361,354,88,441,137,35,1162,1091,1389,273,22,827,466,85,155,1146,74,985,11071,567,16287,9,12,6,0,9,5,0,3,5,3,3,88,876,1001,1447,1583,374,77,1054,655,146,257,1512,164,1433,11285,1479,18446,0,0,0,0,0,3,0,0,0,0,0,9,0,17,72,32,20,0,49,44,11,18,52,5,40,110,14,283,73,32,24,0,49,44,11,18,50,5,40,117,14,298,1361,1312,344,78,991,596,128,238,1386,161,1252,8438,480,13982,15,10,0,0,9,0,0,0,10,0,7,50,673,749,1443,1353,373,77,1048,645,142,258,1443,166,1298,8603,1162,15032
213051362,344,89,447,127,22,1204,1179,1426,330,19,1034,585,110,191,1152,76,1019,10932,506,16330,19,10,3,0,14,11,0,5,6,3,7,102,1086,1241,1572,1645,437,63,1293,794,173,304,1504,168,1473,11159,1616,18772,0,0,0,0,0,0,0,0,0,0,0,4,0,11,107,38,42,5,68,71,14,31,48,13,60,114,9,372,111,39,47,5,70,71,14,31,45,11,60,122,14,382,1433,1364,391,60,1207,712,150,271,1374,146,1241,8112,410,13796,17,9,3,0,10,8,4,0,9,0,3,68,824,937,1566,1416,436,63,1287,787,164,301,1427,168,1305,8298,1246,15111
213051363,136,45,162,58,11,438,327,537,106,0,368,151,43,69,521,19,479,8057,231,10170,3,8,0,0,6,0,0,0,3,0,7,83,748,856,440,603,137,20,446,200,56,95,660,64,644,8191,995,11459,0,0,0,0,3,0,0,0,0,0,0,33,0,47,18,10,10,0,17,12,7,4,4,0,3,39,3,83,20,9,10,0,14,12,7,4,5,0,6,70,4,126,419,505,130,19,427,184,50,92,613,64,562,6086,185,8307,3,7,0,0,3,0,0,0,0,0,4,89,611,714,440,521,134,20,451,196,55,93,624,61,568,6246,803,9147
213051368,409,110,450,110,62,1188,905,1086,266,11,632,398,84,138,971,70,864,10306,446,14594,8,11,0,0,15,10,0,0,9,0,4,86,902,1031,1281,1255,380,221,871,613,152,227,1390,179,1319,10504,1411,16810,5,5,0,0,0,0,0,0,3,0,0,27,0,32,56,19,27,0,31,40,5,12,37,14,27,72,4,228,60,23,29,0,31,43,5,12,39,14,29,99,4,256,1197,1076,339,202,823,554,147,204,1285,163,1147,7734,388,12506,22,12,6,17,16,13,0,4,28,0,27,54,741,871,1275,1108,372,221,867,609,156,226,1353,175,1200,7893,1132,13635
213051464,146,35,213,112,11,578,500,1017,198,0,593,250,61,60,711,35,772,13926,425,17627,3,9,4,0,4,3,0,0,8,0,4,108,946,1067,618,1096,244,14,689,314,86,88,865,68,987,14146,1378,19274,4,0,0,0,0,0,0,0,8,0,6,41,3,53,30,17,11,0,8,10,5,6,22,0,28,86,8,176,35,18,11,0,9,10,5,6,23,0,33,124,9,233,568,840,225,15,665,291,72,80,780,58,799,9517,329,13042,5,0,3,4,9,0,0,0,0,0,0,61,670,752,611,856,236,14,680,307,77,83,809,64,832,9707,1013,14029
213051466,135,26,172,95,10,477,364,890,110,4,606,176,38,37,605,23,737,14617,300,17816,3,10,0,0,0,0,0,0,0,0,10,121,659,795,448,935,133,14,673,207,47,48,739,47,919,14830,973,19091,3,6,0,0,0,0,0,0,4,0,6,18,0,27,13,6,5,0,4,4,0,0,11,0,11,48,0,84,19,10,5,3,8,4,0,0,18,0,19,68,0,117,428,689,130,10,655,199,32,50,635,47,725,9368,226,12339,4,3,0,0,4,0,0,0,8,0,0,65,435,508,442,701,135,12,669,205,35,50,656,49,745,9504,656,12963
213051467,469,101,553,157,22,1449,1198,1515,329,23,923,527,123,232,1446,92,1021,10606,542,16136,30,12,6,3,12,8,6,10,23,3,20,105,1249,1425,1693,1809,467,126,1223,762,193,400,1940,195,1592,10877,1818,19010,3,3,0,0,0,0,0,0,0,0,6,13,0,24,77,39,35,6,60,52,6,26,51,9,55,87,10,301,81,36,35,6,60,52,6,26,54,9,63,102,10,324,1590,1520,430,118,1147,703,173,367,1781,177,1358,7848,430,13875,19,17,0,0,8,0,0,4,22,3,8,67,994,1107,1690,1570,464,126,1210,753,183,400,1853,192,1432,8010,1432,15302
213051468,301,54,406,133,23,997,1013,1680,290,12,843,423,85,168,1504,70,1195,14271,542,20023,6,6,0,0,6,0,0,0,4,0,5,136,1152,1316,1267,1848,375,27,1016,539,127,255,1810,122,1612,14546,1726,22341,0,0,0,0,0,0,0,0,0,0,0,9,0,14,62,27,20,0,49,33,0,13,39,7,29,109,8,292,60,27,20,0,49,33,0,13,39,9,32,122,8,300,1196,1533,342,32,943,493,110,237,1683,111,1359,10192,424,15937,9,10,3,0,11,6,0,5,6,0,9,68,823,931,1268,1575,370,27,1004,530,116,250,1729,123,1403,10380,1253,17168
213051579,150,23,157,51,8,390,213,637,77,0,355,109,28,37,457,16,456,7691,207,9711,3,9,0,0,0,0,0,0,4,0,3,49,450,517,298,705,109,50,408,162,42,55,606,38,617,7796,668,10616,0,0,0,0,0,0,0,0,0,0,0,11,0,9,5,0,0,0,3,10,0,0,6,0,4,31,0,55,5,0,0,0,3,10,0,0,9,0,9,41,0,66,286,534,107,41,404,139,38,50,535,37,497,5038,144,6978,4,0,0,3,3,0,0,0,6,0,6,36,288,335,297,535,109,50,405,151,38,51,544,37,503,5107,434,7380
213051580,148,27,207,95,11,560,593,964,186,4,500,285,64,83,725,47,776,9554,299,12991,0,0,4,0,0,0,0,0,3,0,0,74,528,612,715,1029,233,28,615,357,85,116,870,74,985,9722,835,14167,9,3,0,0,6,5,0,0,8,0,8,57,0,79,22,14,7,0,16,25,3,4,21,5,16,67,3,145,37,18,7,0,21,28,3,4,29,6,19,118,4,228,675,806,219,28,589,323,78,107,786,68,862,6909,243,10291,7,3,0,0,4,0,0,0,9,0,5,31,409,460,708,826,231,28,608,355,79,116,822,74,884,7060,651,10978
213051581,167,19,221,52,7,423,259,519,78,0,287,103,25,30,366,12,441,6891,199,8748,0,3,0,0,3,0,0,0,5,0,5,48,330,393,365,558,123,63,347,136,35,43,538,31,660,6997,536,9565,3,4,0,0,0,0,0,0,5,0,4,33,3,49,11,9,4,0,12,7,0,0,15,0,13,35,4,76,9,9,8,0,9,6,0,0,16,0,18,69,5,121,345,430,110,62,332,127,36,38,486,31,550,4822,148,6718,0,0,0,0,0,0,0,0,0,0,0,22,248,273,354,441,120,63,338,136,39,43,503,31,570,4905,404,7111
213051582,43,10,80,40,0,197,119,401,32,0,250,53,18,20,178,6,289,7956,165,9247,0,0,0,0,0,0,0,0,0,0,0,83,600,681,158,439,47,3,284,69,28,26,221,21,360,8088,768,10132,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,3,6,0,5,6,0,0,4,0,0,11,0,23,6,3,6,0,5,6,0,0,4,0,0,17,0,25,148,315,41,0,276,60,27,25,207,18,301,5254,117,6433,0,0,0,0,3,0,0,0,0,0,3,63,407,470,154,314,46,0,283,67,28,26,206,21,299,5331,521,6935
213051583,177,36,365,117,16,807,632,1335,213,6,965,291,95,72,714,41,982,20784,561,25475,7,23,0,0,14,4,0,0,11,0,10,199,1592,1831,797,1464,248,27,1145,395,123,118,899,77,1356,21099,2163,28116,0,5,0,0,0,0,0,0,0,0,0,24,0,30,25,7,5,0,14,11,0,8,15,0,9,68,0,132,21,8,5,0,14,11,0,8,15,0,9,93,0,156,768,1096,241,22,1112,365,112,109,810,69,1080,14290,396,18804,4,6,0,0,7,3,0,0,3,0,6,152,1081,1261,795,1115,247,27,1135,382,115,116,826,72,1094,14533,1479,20225
213051584,17,8,31,16,7,100,69,205,16,0,170,37,15,6,108,5,157,5760,131,6561,0,5,0,0,3,0,0,0,0,0,4,53,474,538,87,221,16,0,189,44,23,8,121,9,191,5837,606,7197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,0,12,3,0,0,0,0,0,0,0,3,0,0,10,0,9,83,162,14,0,182,42,23,8,118,13,152,3939,81,4659,0,0,0,0,6,0,0,0,0,0,4,42,333,387,81,165,14,0,185,42,23,8,120,13,154,3993,414,5062
213051585,107,27,173,53,9,425,357,690,87,4,413,132,46,48,389,23,439,7869,262,10100,4,3,0,0,0,0,0,0,4,0,4,73,569,656,475,752,114,19,494,190,60,81,502,46,617,7991,845,11182,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,11,10,0,18,12,4,8,11,4,14,30,0,95,18,11,10,0,18,12,4,8,9,4,14,34,0,96,442,588,105,18,465,170,49,65,446,45,494,5273,184,7439,6,4,0,0,10,0,0,3,0,0,0,47,396,462,470,601,110,19,490,182,58,75,461,47,511,5355,579,7998
213051586,31,8,70,22,7,160,76,276,19,0,218,48,17,8,140,4,189,6656,152,7644,0,6,0,0,6,0,0,0,4,0,4,61,1467,1537,92,295,24,0,241,69,28,13,170,14,265,6744,1622,9340,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,11,4,16,92,228,26,0,242,62,21,15,154,14,206,4649,123,5590,0,0,0,0,0,0,0,0,0,0,0,66,1322,1387,92,229,26,0,242,62,21,15,158,14,206,4726,1440,6993
213051587,30,3,82,38,0,188,138,396,37,3,270,86,24,21,193,14,317,7561,166,8914,0,4,0,0,4,0,0,0,0,0,0,82,411,498,167,418,42,5,306,99,23,23,220,16,401,7677,572,9596,0,0,0,0,0,0,0,0,0,0,0,12,0,14,3,4,0,0,0,6,0,0,0,0,9,6,0,28,3,4,0,0,3,6,0,0,0,0,10,23,0,40,161,310,45,5,295,90,23,18,193,15,316,5169,119,6416,0,0,0,0,3,0,0,0,0,0,0,65,295,367,166,315,44,5,304,96,23,20,193,15,327,5256,413,6814
213051588,105,24,186,87,4,476,398,835,116,7,647,217,55,64,425,30,587,14247,351,17173,3,3,3,0,7,0,0,0,0,0,5,125,1271,1415,493,885,146,17,729,275,80,86,534,56,772,14464,1624,19065,0,0,0,0,0,0,0,0,0,0,0,8,0,14,21,5,7,0,13,12,6,6,9,0,10,34,5,86,24,5,8,0,13,12,6,6,10,0,17,39,5,91,461,623,133,16,706,252,67,71,483,52,628,9314,234,12046,9,3,0,0,0,8,0,3,3,0,5,124,879,1028,488,634,143,17,725,270,73,85,496,52,645,9480,1116,13169
213051589,133,22,205,47,0,411,227,552,58,0,288,88,25,46,536,19,377,6146,175,7971,3,5,0,0,0,0,0,0,3,0,0,44,599,657,307,627,73,8,356,131,42,73,674,41,582,6237,784,9032,0,0,0,0,0,0,0,0,6,0,0,10,0,9,8,6,5,0,7,5,0,7,10,0,7,28,4,64,7,6,5,0,7,5,0,7,15,0,10,32,4,75,290,507,67,9,341,127,34,68,608,40,438,4224,136,6054,0,4,0,0,6,0,0,0,6,0,5,32,431,475,299,516,78,8,355,128,33,75,628,41,450,4288,570,6601
213051590,258,47,317,72,11,746,672,1104,179,7,557,276,77,128,973,50,769,8410,385,12148,8,0,0,0,4,0,0,0,3,0,5,64,569,650,896,1255,244,32,708,379,116,197,1233,96,1085,8547,963,13546,0,0,0,0,0,0,0,0,0,0,0,19,0,20,48,21,21,0,32,33,8,19,29,6,44,80,3,212,46,19,24,0,32,33,8,19,29,7,51,100,6,233,832,1013,224,35,664,342,102,179,1126,89,858,5759,287,9499,9,3,0,3,3,4,0,0,5,4,7,45,409,469,899,1038,245,32,697,379,105,198,1163,98,917,5907,698,10210
214011370,493,126,561,150,77,1521,1455,2156,416,21,1088,562,145,290,2056,112,1342,12213,712,19455,23,13,6,0,18,11,4,9,15,6,14,85,848,1005,1876,2402,563,181,1372,840,236,434,2576,245,1919,12444,1638,21976,0,0,0,0,0,0,0,0,0,0,0,17,0,19,71,36,30,3,61,49,11,20,55,18,47,121,14,336,71,38,30,3,61,49,11,20,55,18,47,136,14,355,1770,1988,515,164,1277,773,210,397,2361,210,1617,9065,533,16559,24,5,14,11,19,10,4,3,23,14,19,54,720,850,1873,2026,562,181,1366,841,230,430,2446,236,1684,9252,1265,17764
