SA2_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
201021009,17,91,7,37,21,4,0,7,0,187,15,95,0,39,13,3,0,3,0,170,56,42,4,14,90,17,0,3,0,223,18,45,5,79,29,4,0,10,8,198,12,23,5,13,0,4,0,3,0,59,8,3,15,10,14,8,0,3,3,63,0,0,0,0,0,0,0,0,0,0,4,5,0,5,3,0,0,0,0,14,0,3,0,4,7,0,0,0,0,16,149,328,56,201,197,60,6,33,16,1045,13,16,4,0,3,3,6,0,4,45,8,15,0,6,3,3,0,3,0,43,58,42,181,11,15,18,44,31,8,400,19,6,107,0,8,3,8,30,5,181,38,11,18,3,10,3,14,9,0,109,23,103,14,49,22,7,6,7,0,227,23,117,4,39,18,7,3,0,0,212,100,64,3,15,97,29,12,11,0,339,39,66,8,104,34,12,0,16,10,275,11,36,14,12,4,9,6,8,0,93
201021010,23,145,10,46,14,12,3,6,0,259,18,90,4,31,11,11,0,5,0,167,37,26,5,17,77,18,3,10,4,197,20,60,5,89,33,15,0,9,4,233,7,20,3,5,9,3,0,3,0,61,15,0,20,25,12,9,0,4,0,82,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,3,0,17,8,7,0,3,5,3,0,3,0,36,152,380,64,228,185,75,15,60,13,1174,13,23,4,0,6,5,0,0,0,46,6,17,3,4,0,4,0,0,0,35,55,26,162,5,16,10,43,33,4,359,32,17,92,0,4,3,9,23,0,186,81,19,33,3,4,3,13,18,3,185,21,172,11,53,14,12,6,8,0,301,30,124,6,38,19,10,0,0,0,222,68,63,12,22,93,31,10,17,3,318,25,76,13,112,39,20,4,14,4,309,24,35,10,10,11,3,0,13,0,105
201021011,29,132,8,50,27,5,0,21,0,274,42,103,6,38,10,6,3,11,0,213,79,53,8,29,67,14,0,12,0,266,54,129,12,101,41,4,3,14,3,367,24,67,6,23,18,12,0,7,6,166,31,3,30,19,15,4,0,12,0,112,0,0,0,0,0,0,0,0,0,0,4,10,5,7,9,0,0,0,0,35,4,5,0,10,7,0,0,6,3,38,299,538,110,288,210,60,7,93,28,1623,32,28,13,10,7,3,0,3,0,95,13,23,10,0,6,4,0,0,3,62,64,56,105,11,13,12,25,33,3,322,51,27,101,4,3,3,3,12,3,217,56,15,49,8,8,3,6,19,0,167,49,183,14,69,26,5,0,24,4,372,55,148,12,51,14,7,4,16,0,303,174,126,40,38,79,37,9,26,4,530,91,187,28,136,53,13,7,23,3,536,39,113,27,31,28,18,3,13,5,283
201021012,17,114,16,29,20,6,0,4,0,198,20,90,0,33,16,0,0,0,0,152,40,40,6,17,87,22,0,11,12,225,18,62,3,70,29,4,0,12,0,204,3,14,3,5,7,7,0,3,0,48,3,3,14,9,18,4,0,4,0,48,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,0,0,0,0,15,5,0,5,11,7,0,0,3,3,30,136,363,65,171,197,50,4,52,17,1048,18,32,6,4,9,0,0,0,4,72,16,28,3,0,0,0,4,0,0,49,53,33,166,14,19,11,60,29,6,382,40,8,98,4,4,4,12,15,4,194,71,17,27,9,9,5,6,20,0,167,22,128,15,43,20,3,0,4,0,233,26,107,3,28,14,0,0,5,0,190,82,68,13,25,99,27,11,15,12,347,30,84,9,83,37,4,3,12,5,264,10,22,5,3,8,9,0,7,0,71
201031013,4,51,8,21,8,0,0,0,0,100,8,26,0,13,4,0,0,0,0,46,13,6,3,3,23,3,0,0,4,60,4,16,0,37,8,5,0,7,3,81,3,4,0,0,4,0,0,3,0,14,7,0,6,12,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,7,4,13,60,105,29,89,62,17,6,28,10,412,6,8,4,0,3,0,0,0,0,24,7,0,0,0,0,4,0,0,0,12,28,3,45,5,0,6,25,19,4,135,17,3,17,0,5,0,8,5,4,51,48,9,15,3,6,5,12,18,0,117,15,53,7,20,8,0,0,0,0,117,10,30,0,13,4,0,0,0,0,58,24,12,4,8,32,12,4,4,4,92,10,28,0,47,10,5,3,3,3,114,3,9,7,0,4,0,6,6,0,23
201031014,15,73,5,15,15,5,0,5,0,136,10,42,4,13,11,0,0,5,0,92,14,20,6,13,34,14,0,5,0,107,10,28,4,50,17,0,0,4,0,110,4,8,0,0,4,0,0,3,0,19,6,4,7,14,8,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,3,0,0,3,14,90,188,34,115,108,30,8,40,8,609,11,3,0,0,3,0,0,0,0,33,0,5,0,0,0,0,0,4,0,20,24,9,75,12,5,9,41,25,5,207,15,3,35,5,0,0,20,11,0,93,72,9,12,3,8,7,11,17,4,142,17,83,10,21,15,5,0,10,0,156,17,56,4,20,11,0,3,5,0,117,41,32,4,13,39,15,3,12,0,156,19,31,3,60,19,0,0,4,0,142,6,12,0,0,4,0,6,3,0,30
201031015,9,76,10,24,15,6,0,0,0,143,15,37,0,18,6,3,0,0,0,79,24,15,5,11,66,18,0,6,0,147,8,42,5,57,16,0,0,10,0,147,3,3,3,6,3,3,0,0,0,17,0,0,10,14,16,5,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,3,0,0,0,0,28,71,191,43,143,141,45,7,32,9,679,3,7,6,0,0,0,0,3,0,26,7,15,3,0,4,0,0,0,0,33,22,14,128,4,12,7,38,33,6,257,16,4,88,0,0,5,9,19,3,142,32,9,11,0,5,5,13,20,0,88,10,91,13,33,15,6,0,0,0,173,16,58,0,18,11,3,0,0,0,116,47,29,12,15,74,18,12,12,4,211,10,47,6,74,26,7,0,12,3,190,0,5,4,4,4,3,0,7,0,37
201031016,6,117,11,66,14,10,0,10,0,224,8,74,0,23,14,3,0,4,0,132,28,17,5,12,45,15,0,9,0,135,16,12,4,114,15,11,0,9,0,185,0,3,0,0,4,6,0,4,0,17,6,0,37,19,4,14,0,11,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,3,0,6,0,3,4,5,3,29,75,229,66,254,106,62,8,68,10,874,7,9,4,0,0,0,0,0,0,13,0,9,6,0,8,3,0,5,0,23,28,8,135,15,20,12,47,45,0,300,14,6,49,9,3,3,15,18,6,116,13,9,7,3,4,6,4,7,0,47,10,131,15,74,14,8,0,11,0,254,9,100,0,28,14,11,4,7,0,174,44,25,12,17,58,25,10,20,0,217,18,24,4,142,13,12,3,18,0,252,0,8,0,3,6,4,0,7,0,27
201031017,11,66,0,51,11,5,0,0,0,144,12,32,3,23,4,0,0,4,4,82,26,4,0,11,41,9,4,3,3,95,4,11,3,61,10,10,0,10,0,118,0,9,0,4,0,4,0,0,0,20,8,0,8,7,4,8,0,5,0,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,5,4,6,0,4,4,18,69,133,31,163,90,37,3,50,10,582,3,0,0,0,3,0,0,0,0,15,0,0,5,0,0,0,0,0,0,5,40,10,108,0,9,0,41,28,4,244,13,0,38,5,6,5,5,4,0,76,44,3,15,8,3,6,3,12,3,107,6,69,5,58,11,5,0,3,0,159,13,49,3,21,4,0,0,5,4,102,34,11,6,9,45,18,12,6,3,151,17,24,3,79,13,10,5,16,0,155,0,8,3,4,0,3,0,5,0,28
202011018,22,482,21,116,29,11,0,16,0,704,29,170,0,69,31,8,5,3,0,308,65,70,14,33,129,34,0,22,6,376,31,144,9,182,48,26,3,28,6,453,10,31,6,15,16,16,8,11,0,112,16,3,41,41,15,22,4,21,0,172,0,0,0,0,0,0,0,3,0,7,0,5,0,7,10,3,0,4,3,25,0,5,0,3,5,3,0,7,15,45,195,969,120,479,307,128,32,115,26,2379,10,46,18,12,11,3,3,6,0,103,15,42,15,7,8,0,7,10,3,104,58,83,184,26,18,21,61,51,10,496,58,28,152,4,12,3,14,28,0,313,22,20,26,6,3,8,14,17,0,122,43,673,34,144,40,18,8,23,9,982,40,248,6,76,32,11,10,10,0,433,137,172,32,49,167,71,17,39,3,691,54,219,14,249,60,25,13,38,12,681,19,56,17,23,22,21,10,14,0,187
202011019,15,254,17,111,23,6,11,7,8,453,14,122,3,93,15,6,3,12,0,271,29,43,7,30,143,29,3,15,5,301,24,77,5,238,46,19,6,29,4,448,5,8,8,0,8,15,0,10,0,51,7,8,38,37,14,19,0,20,0,150,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,6,0,23,0,3,4,19,4,7,4,9,9,64,109,535,98,547,275,115,40,133,30,1878,8,16,15,6,9,0,5,4,0,54,9,31,15,0,6,4,3,5,0,75,34,34,227,16,22,21,73,81,10,520,21,13,170,8,4,7,29,49,7,308,19,11,14,8,9,8,0,19,0,90,20,298,25,128,23,12,12,15,10,537,22,164,3,110,20,6,9,14,0,353,75,73,11,46,161,51,19,36,5,474,35,101,11,303,52,25,19,45,3,582,8,16,12,13,12,15,4,15,0,96
202011020,32,453,14,90,43,21,0,6,3,669,26,249,3,69,28,8,0,12,3,404,68,88,7,26,159,30,6,18,5,405,32,100,14,162,41,18,0,25,6,396,16,22,7,7,10,8,0,9,0,85,12,6,37,25,26,11,5,14,0,141,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,4,0,3,0,31,3,7,0,5,3,0,0,6,3,25,218,988,99,403,347,126,11,109,23,2327,12,61,7,6,9,6,6,6,0,108,17,43,17,7,14,6,6,5,0,112,65,90,190,16,25,18,44,39,5,488,72,14,144,13,5,9,17,18,3,305,25,22,30,6,11,9,14,16,0,123,43,621,26,123,47,24,3,9,7,901,45,358,13,87,31,10,7,15,3,559,176,204,26,42,214,73,25,37,5,806,53,156,15,236,51,28,3,45,9,599,21,40,14,11,10,20,6,12,0,130
202011021,25,309,10,64,30,15,0,4,0,453,14,186,0,66,14,8,0,4,0,293,55,69,10,19,90,33,7,9,5,284,24,117,3,124,53,22,4,24,0,368,5,30,6,9,10,6,0,6,6,82,10,8,29,30,16,10,0,10,6,115,0,0,0,0,0,0,0,0,0,0,4,7,6,0,3,3,0,0,0,22,0,5,3,4,6,6,4,0,6,22,156,767,76,328,244,115,16,65,20,1791,15,36,9,4,13,11,0,3,0,90,5,35,14,0,12,6,0,8,0,83,54,64,159,10,16,10,25,35,5,384,33,19,98,9,5,6,8,11,5,189,17,21,11,3,14,7,8,6,0,91,28,414,15,94,29,17,6,5,0,614,27,274,7,82,16,11,9,4,0,428,117,139,29,36,128,51,16,25,8,538,46,174,6,163,57,33,9,26,3,517,13,52,15,15,16,18,4,6,6,139
202011022,26,414,20,155,40,30,3,15,5,712,27,216,0,105,34,13,0,8,0,411,73,113,9,52,230,55,3,36,0,587,44,137,14,333,83,42,4,46,3,708,9,25,6,10,10,24,0,3,0,80,29,3,67,57,34,32,0,32,0,256,0,0,0,0,0,0,0,0,0,4,8,6,0,9,10,4,0,0,0,32,3,3,0,13,8,8,6,14,15,69,235,962,173,755,491,227,29,196,30,3091,11,49,28,8,9,0,0,10,0,120,23,71,22,5,18,14,6,19,3,183,70,88,349,11,38,25,105,118,10,802,55,16,261,8,15,18,33,50,3,460,17,12,43,10,11,8,8,34,0,144,31,506,34,192,46,34,4,26,9,889,39,313,3,121,43,20,5,14,4,561,168,191,38,73,295,81,27,67,5,945,58,195,24,436,102,56,8,74,3,958,20,52,10,13,15,36,7,16,0,170
202011023,12,156,6,56,21,4,0,0,0,262,10,108,0,22,7,6,0,0,0,162,35,43,3,15,105,16,0,4,0,219,11,40,0,68,29,8,0,3,3,166,0,3,0,3,7,0,0,3,0,15,7,3,19,20,13,4,0,9,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,4,0,0,7,0,0,0,5,17,93,377,39,189,196,40,0,28,13,965,8,5,4,0,3,0,3,0,0,28,8,12,9,0,4,0,0,0,0,29,54,24,145,11,12,19,33,18,3,315,31,5,113,9,10,3,17,13,6,203,16,7,8,0,5,0,4,3,0,50,21,190,10,67,27,7,0,3,0,321,26,151,3,30,8,6,5,7,0,230,77,79,11,17,125,31,10,9,0,369,21,62,0,85,31,11,0,3,4,223,5,7,0,4,7,0,0,4,0,27
202011024,16,348,6,95,45,14,4,5,0,541,23,221,4,57,29,0,0,0,3,342,77,102,11,22,153,21,3,5,3,394,22,120,9,83,45,16,0,12,3,303,7,12,5,7,5,5,0,4,0,48,16,0,23,18,32,9,0,12,0,124,0,0,0,0,0,0,0,0,0,0,3,6,0,4,6,4,0,0,0,27,3,5,3,3,0,7,0,0,4,19,196,863,66,297,350,83,12,40,19,1917,16,36,3,6,9,4,4,3,0,86,39,55,8,0,4,5,0,0,3,116,73,83,194,26,25,13,39,36,3,484,70,6,139,10,10,10,18,21,3,290,23,22,24,5,4,0,16,11,0,111,32,477,13,125,48,16,5,5,0,719,40,312,13,68,39,11,5,7,3,489,182,198,17,41,191,39,8,13,10,703,43,156,9,135,59,17,3,12,6,438,15,30,7,12,6,5,0,9,0,79
202011025,20,395,25,135,48,15,0,5,3,642,18,180,3,97,28,7,0,9,0,345,65,81,12,40,206,40,3,17,3,483,35,109,4,228,63,27,4,15,6,484,8,17,3,10,15,4,0,5,0,55,11,0,49,31,22,18,5,23,5,180,0,0,0,0,0,0,0,0,0,0,8,10,0,3,7,5,0,0,0,23,6,7,3,10,6,6,0,3,4,41,187,841,128,565,416,140,30,110,25,2427,14,38,17,5,14,0,7,4,0,90,17,48,20,5,16,5,5,7,0,121,67,82,340,16,19,20,88,74,14,723,50,12,207,6,6,8,29,43,0,353,30,15,40,4,11,9,12,31,0,153,25,483,28,156,46,14,6,18,3,780,27,251,13,115,31,7,6,21,0,459,149,135,28,54,245,64,29,31,3,743,46,142,13,284,69,34,15,28,10,646,9,29,18,17,17,12,4,8,0,116
202021026,19,205,9,56,24,9,8,8,3,342,16,131,0,51,15,10,4,0,6,234,50,52,3,18,122,16,0,9,0,273,29,77,8,124,46,16,0,7,4,307,5,20,0,0,6,5,0,0,0,36,8,5,28,14,16,12,0,8,0,98,0,0,0,0,0,0,0,0,0,0,12,3,0,8,0,0,0,5,0,29,0,0,0,12,9,5,0,0,3,37,177,518,80,290,261,83,14,45,18,1480,18,23,12,0,8,3,0,0,0,62,14,13,3,5,5,0,0,8,0,55,88,53,242,8,23,18,48,42,3,524,69,12,126,3,6,10,19,26,0,272,40,14,23,7,8,17,9,10,0,130,31,254,19,81,25,6,7,9,3,429,30,191,10,50,20,10,6,4,5,327,99,94,15,29,139,27,11,15,3,421,48,110,15,149,52,23,0,14,5,409,5,22,8,7,14,7,0,7,0,66
202021027,23,212,13,65,23,15,0,8,4,362,27,173,7,48,23,5,0,5,0,286,46,49,5,21,69,20,0,9,6,210,54,180,11,101,48,10,5,20,5,430,21,96,17,28,15,20,5,8,7,209,13,0,22,12,11,7,0,10,0,85,0,0,0,0,0,0,0,0,0,0,15,17,0,3,13,6,0,0,0,55,3,5,4,7,6,0,0,0,3,26,221,804,90,302,222,80,8,77,32,1833,15,51,10,10,9,4,0,11,0,103,10,28,0,0,7,0,0,3,0,61,44,45,143,20,17,9,35,31,6,359,34,54,105,3,5,3,6,10,0,228,18,42,22,6,6,6,3,7,0,109,35,273,18,83,26,13,0,11,4,464,36,258,13,53,19,9,0,11,0,398,100,94,11,25,85,25,5,17,3,371,78,283,24,145,61,17,9,34,7,651,31,175,41,47,26,20,5,19,10,369
202021028,16,174,13,57,25,13,0,10,0,303,30,117,4,40,24,4,0,6,0,225,47,37,11,15,68,19,0,6,5,212,53,104,12,72,31,12,0,17,7,306,19,52,7,15,17,6,5,7,0,132,16,0,21,25,8,6,0,6,0,84,0,0,0,0,0,0,0,0,0,0,0,12,0,3,9,0,0,0,3,35,3,7,0,10,8,4,0,3,9,38,230,558,95,231,222,80,5,78,23,1519,19,45,14,9,8,0,0,3,6,105,9,20,10,0,4,3,0,4,0,55,70,58,171,10,16,12,42,44,8,426,25,30,108,9,6,3,11,10,4,201,63,34,52,3,14,9,11,18,3,211,29,210,19,76,25,14,0,11,0,386,49,170,10,45,27,9,0,7,0,321,95,69,14,19,80,32,11,14,6,354,81,153,27,89,40,21,9,26,8,447,27,91,26,27,18,13,11,22,3,231
202021029,13,60,12,28,13,0,0,4,0,129,10,48,4,14,4,5,0,4,3,93,26,22,4,3,39,15,0,6,3,115,12,27,0,44,20,10,0,7,0,121,0,3,0,0,3,5,0,0,0,17,3,0,16,7,9,12,0,8,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,3,10,86,180,36,102,106,45,4,36,14,610,18,18,3,3,3,0,4,0,0,48,3,5,0,0,0,0,0,0,0,15,28,9,110,8,11,7,33,25,8,240,15,3,57,5,3,0,12,10,0,103,22,9,19,4,6,3,3,12,0,80,14,74,11,31,15,4,7,5,0,158,20,61,5,20,4,7,0,4,3,123,58,39,3,9,52,16,4,8,3,186,21,35,3,52,23,14,0,11,5,166,6,13,0,0,3,5,0,0,0,29
202021030,33,175,11,46,17,10,0,14,5,315,30,153,0,45,12,11,0,4,0,267,92,64,6,17,102,28,3,16,4,338,50,102,7,109,39,13,3,12,0,335,25,56,5,11,12,5,0,0,0,126,6,5,30,26,9,11,0,15,5,106,0,0,0,0,0,0,0,0,0,0,9,21,0,0,5,0,0,4,0,46,10,10,0,13,3,4,0,5,0,45,301,646,94,284,235,99,8,90,24,1779,35,47,9,7,10,3,0,4,0,121,13,39,4,3,3,3,0,6,0,69,86,57,173,15,16,8,50,34,0,444,50,37,130,3,8,3,6,19,0,252,39,21,37,5,13,9,8,18,5,158,44,209,16,62,24,10,0,15,6,385,45,226,10,58,17,13,0,8,0,374,196,128,21,26,132,48,14,35,7,603,81,175,12,157,47,12,4,21,5,515,46,109,20,13,18,17,4,5,7,241
202021031,27,185,8,52,15,7,0,5,0,302,24,122,7,26,14,7,0,0,0,202,62,62,4,12,66,20,0,3,5,233,45,126,8,64,36,10,3,3,4,297,22,45,12,13,12,8,0,0,4,115,4,5,14,8,11,12,0,3,0,55,0,0,0,0,0,0,0,0,0,0,5,12,0,3,5,8,0,0,0,34,0,6,0,3,8,4,0,3,0,29,232,626,71,200,185,72,6,36,23,1442,36,73,7,5,9,0,0,0,0,144,32,30,7,0,4,0,0,0,0,72,86,84,109,11,23,4,11,28,0,362,39,31,86,9,4,3,5,6,0,190,27,25,30,8,9,3,3,5,0,108,30,224,8,67,21,6,0,5,4,374,45,160,11,36,15,10,0,5,0,278,155,139,15,22,97,30,7,3,7,476,79,195,19,97,49,12,3,6,9,465,31,81,15,21,14,7,3,5,4,190
202031032,11,83,5,31,17,3,0,4,0,157,13,47,0,20,8,0,0,3,0,95,24,17,3,9,63,10,0,5,0,133,10,25,4,52,16,7,0,3,0,117,0,6,0,0,0,5,0,0,0,11,4,0,10,3,12,7,3,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,11,4,0,0,0,30,79,195,49,128,127,36,13,31,8,675,8,10,9,0,0,0,0,0,0,27,4,7,4,0,0,4,0,0,0,24,46,20,132,4,8,12,44,23,3,287,14,5,59,3,0,0,9,16,0,110,55,8,32,3,5,7,11,11,0,131,18,100,8,37,14,4,0,3,0,190,16,62,6,21,8,0,0,3,0,120,46,25,8,11,69,14,0,6,0,186,12,31,0,67,15,7,4,8,0,147,0,4,0,7,5,5,0,0,0,23
202031033,35,89,0,35,14,8,6,7,3,197,32,74,3,20,10,4,0,3,0,147,40,18,6,17,53,4,0,15,4,159,19,24,7,74,20,8,0,13,4,154,3,4,0,0,7,0,0,4,0,18,14,0,9,10,5,11,0,17,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,6,3,0,6,0,7,0,4,0,29,179,230,34,166,109,53,6,85,9,884,12,4,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,4,0,7,68,13,87,4,5,12,27,34,0,243,28,3,23,3,4,0,4,22,0,89,213,11,22,11,3,3,23,53,5,340,42,97,6,40,14,8,6,16,3,227,36,85,3,21,10,4,0,6,0,170,85,32,13,19,63,9,11,14,3,242,19,26,5,81,19,7,9,19,3,187,8,5,0,0,7,0,0,3,0,27
203011034,10,164,22,55,25,12,0,4,0,294,13,117,5,57,23,0,0,5,0,215,57,39,6,18,130,25,7,6,6,293,23,45,13,121,39,10,5,9,4,261,4,8,4,4,10,7,0,3,0,40,9,0,26,14,18,12,0,10,0,93,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,21,0,3,0,3,3,4,0,0,3,19,121,402,86,287,269,83,21,44,15,1332,8,17,9,3,8,0,0,5,0,54,13,22,5,0,7,3,4,0,0,52,58,51,257,14,20,9,62,39,13,518,38,3,140,3,8,4,18,34,5,253,23,9,18,11,11,3,3,16,0,90,25,186,25,66,25,12,3,10,0,356,21,150,13,61,26,3,6,6,0,288,110,69,19,26,151,43,16,13,3,448,31,56,10,155,46,19,10,11,4,341,10,18,7,4,15,11,0,9,0,68
