SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
21302134614,0,0,9,9,0,0,10,10,0,5,8,14,12,0,3,22,16,4,0,26,25,3,0,33,21,3,4,27,4,0,0,3,3,0,0,4,91,15,43,145,0,0,12,12,0,0,7,7,3,4,6,13,19,0,3,21,22,4,11,39,25,3,13,42,15,0,5,25,0,0,0,4,0,0,0,4,94,18,59,165,0,0,21,21,0,0,24,24,11,12,12,28,32,0,5,39,38,4,13,57,53,9,14,74,45,5,10,52,9,0,0,14,3,0,0,6,181,28,104,315
21302134615,0,0,12,12,0,0,7,7,4,7,3,8,4,6,0,15,20,5,0,27,24,0,3,27,12,0,0,18,8,0,0,7,0,0,0,0,65,15,40,120,0,0,8,8,0,0,4,5,4,3,4,6,6,4,4,15,25,7,6,35,24,0,3,27,12,0,0,11,5,0,3,8,0,0,0,0,70,12,32,114,0,0,19,19,0,0,10,12,3,7,8,16,10,8,7,26,41,11,6,60,47,0,5,52,21,0,5,30,11,0,0,14,0,0,0,0,134,31,69,233
21302134616,0,0,15,15,0,0,6,6,3,0,9,7,11,3,6,13,30,0,4,33,33,3,4,38,13,4,0,19,8,0,3,11,0,0,5,5,92,8,44,147,0,0,9,9,0,0,11,11,0,0,7,14,20,0,5,24,30,8,8,39,28,5,8,36,10,0,9,21,0,0,4,5,0,0,4,4,93,14,57,159,0,0,27,27,0,0,19,19,5,0,15,24,27,5,6,36,59,7,4,73,60,7,12,73,21,3,5,35,11,0,5,15,0,0,4,4,185,24,104,307
21302134617,0,0,23,23,0,0,15,15,3,3,12,16,20,0,7,22,25,3,5,32,32,4,8,40,21,3,3,25,5,0,5,8,3,0,0,3,109,17,75,193,0,0,13,13,0,0,10,10,3,3,8,15,27,0,0,26,30,5,0,41,27,3,16,44,12,0,13,26,3,0,11,15,0,0,6,6,107,13,73,199,0,0,35,35,0,0,27,27,3,5,19,31,39,4,5,55,58,10,7,76,60,10,16,89,32,3,19,53,15,0,11,24,3,0,6,9,215,30,149,392
21302134618,0,0,16,16,0,0,9,9,0,11,11,16,20,5,3,28,16,5,4,29,19,0,10,32,25,0,5,30,11,0,3,8,3,0,0,5,88,25,60,175,0,0,9,9,0,0,6,10,4,7,16,26,21,9,7,34,20,8,10,37,18,0,4,26,20,0,7,32,3,0,8,11,0,0,9,4,94,22,74,191,0,0,16,16,0,0,21,21,4,21,23,43,36,11,7,59,38,9,17,68,47,0,15,61,46,4,14,65,12,0,7,24,4,0,4,12,183,49,130,365
21302134619,0,0,11,11,0,0,12,12,7,5,8,17,30,9,4,39,25,3,3,33,20,3,8,33,14,0,6,21,7,0,0,4,0,0,4,3,105,22,55,184,0,0,13,13,0,0,9,9,11,3,4,21,37,8,5,47,24,5,10,40,16,0,9,24,13,0,10,16,6,0,6,12,0,0,3,3,104,15,75,196,0,0,26,26,0,0,20,20,23,12,13,45,64,13,9,87,49,14,14,76,35,5,23,59,29,0,15,40,16,0,9,20,0,0,8,8,209,39,127,374
21302134620,0,0,17,17,0,0,17,16,0,3,6,7,10,3,3,16,24,0,5,30,39,0,3,39,16,3,4,23,5,5,0,9,0,0,0,0,100,8,57,164,0,0,16,16,0,0,18,16,0,4,4,9,13,7,6,21,33,0,8,36,35,0,0,38,10,4,4,19,0,0,0,5,0,0,0,4,97,10,51,164,0,0,37,37,0,0,37,40,0,4,11,15,26,7,3,34,58,4,10,72,78,0,4,79,28,4,5,36,3,5,0,7,0,0,0,4,191,22,112,324
21302134621,0,0,25,25,0,0,10,10,0,0,10,10,8,0,0,12,24,0,6,25,26,3,0,34,22,4,0,32,9,0,3,9,6,0,0,6,98,5,51,154,0,0,13,13,0,0,9,9,0,0,13,13,13,0,0,14,28,0,3,31,27,0,10,33,19,0,7,23,7,0,7,17,0,0,0,4,98,0,57,157,0,0,38,38,0,0,19,19,0,0,17,17,29,5,5,33,50,0,9,57,52,3,8,67,41,4,8,52,16,0,10,29,3,0,0,3,192,10,113,308
21302134622,0,0,24,24,0,0,13,14,6,4,9,16,18,5,3,29,32,6,7,36,41,4,8,45,24,0,8,34,3,3,0,7,0,0,4,5,119,19,83,216,0,0,11,11,0,0,17,13,9,0,9,19,22,4,0,26,32,7,7,47,37,0,3,41,19,5,8,25,3,0,17,17,0,0,5,5,116,21,87,222,0,0,40,40,0,5,28,35,11,5,23,38,40,12,3,54,60,11,12,84,76,3,15,92,42,4,19,58,10,6,19,30,0,0,10,12,232,39,166,444
21302134623,0,0,27,27,0,0,14,14,0,0,0,9,18,0,3,24,43,5,0,47,25,0,0,30,24,6,5,28,9,0,3,9,3,0,3,3,122,11,55,194,0,0,27,27,0,0,10,10,3,0,6,10,25,0,0,31,44,0,5,45,31,0,7,31,17,3,6,21,10,0,0,6,0,0,3,3,122,13,68,197,0,0,50,50,0,0,28,28,9,6,11,17,50,0,5,53,82,6,5,100,52,5,8,60,41,0,7,50,11,0,3,19,3,0,7,10,243,22,123,389
21302134624,0,0,21,21,0,0,15,15,3,3,7,16,29,7,4,37,40,6,6,52,31,0,9,39,29,4,3,32,16,0,4,16,3,0,0,5,142,23,74,237,0,0,18,18,0,0,11,11,9,0,3,17,38,4,6,49,32,0,10,50,35,6,17,50,18,6,10,38,12,0,5,16,3,0,0,3,140,19,82,243,0,0,40,40,0,0,27,27,14,3,17,29,65,7,11,87,71,8,21,99,63,4,24,90,44,13,12,67,26,0,10,32,4,0,0,6,284,40,156,481
21302134625,0,0,28,28,0,0,15,12,5,9,16,27,26,9,3,33,29,3,8,37,20,3,8,33,6,0,0,7,5,0,0,4,0,0,0,0,91,19,70,185,0,0,17,17,0,0,10,11,7,10,11,28,21,10,6,33,27,6,5,43,21,0,15,31,4,0,10,17,3,0,11,10,0,0,0,0,89,26,77,187,0,0,43,43,0,4,21,23,12,17,21,56,45,16,11,71,55,5,11,81,43,4,22,66,12,3,9,29,9,0,11,18,0,0,0,0,175,50,148,376
21302134626,0,0,9,9,0,0,13,13,4,10,6,24,7,7,5,16,7,9,13,25,14,4,5,19,7,0,20,30,10,0,9,20,0,0,6,6,51,24,81,154,0,0,7,7,0,0,3,3,10,9,0,16,14,3,6,18,12,4,0,24,7,0,9,20,9,0,24,34,4,0,3,6,0,0,6,6,51,22,64,137,0,0,17,17,0,3,16,21,9,19,9,38,22,9,9,35,24,9,15,46,26,3,15,41,19,0,38,59,10,0,17,27,0,0,5,5,106,47,139,292
21302134627,0,0,15,15,0,0,12,13,6,15,12,35,15,6,8,25,17,3,9,30,8,3,8,19,13,0,4,14,4,0,4,11,0,0,0,4,67,23,69,162,0,0,10,9,0,0,11,9,8,12,16,36,15,9,9,33,17,3,7,27,10,0,14,20,13,0,13,19,4,0,6,7,0,0,5,0,68,29,70,166,0,0,23,22,0,3,20,26,16,24,27,69,33,9,15,60,31,10,16,59,21,3,20,39,22,0,15,33,10,0,13,20,0,0,4,7,135,49,146,333
21302134628,0,0,6,6,0,0,16,16,0,0,12,20,20,3,0,27,15,7,0,25,26,3,0,35,15,0,0,15,3,0,0,3,0,0,0,5,85,20,41,149,0,0,12,12,0,0,20,19,3,7,5,12,16,3,0,21,27,6,4,34,28,5,4,40,9,0,3,12,3,0,0,3,0,0,0,0,89,20,54,155,0,0,22,22,0,4,38,39,4,9,20,33,39,7,3,50,39,9,4,56,65,8,9,73,19,0,3,22,3,0,0,3,0,0,0,5,171,35,98,303
21302134629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,4,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,4,16,24,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,23,0,0,4,4,0,0,0,0,0,0,0,6,0,0,8,11,5,3,3,8,0,0,9,9,5,0,6,7,0,0,0,0,0,0,0,0,10,10,32,49
21302134630,0,0,20,20,0,0,20,20,0,0,10,12,23,7,8,30,37,9,3,46,29,3,4,39,18,3,6,25,21,0,4,25,9,0,7,7,131,21,82,234,0,0,26,26,0,0,16,16,4,0,13,19,22,4,4,33,39,10,9,58,22,0,8,31,27,0,20,48,19,0,28,47,4,0,26,32,135,18,153,312,0,0,51,51,0,0,41,41,4,3,15,24,45,7,7,65,83,13,14,108,54,3,17,71,44,4,25,72,34,0,34,65,6,0,34,45,266,36,239,545
21302134631,0,0,17,17,0,0,6,9,0,13,9,18,11,4,9,17,14,0,3,24,9,3,3,13,5,0,8,9,3,0,0,0,0,0,0,0,39,21,48,107,0,0,11,11,0,0,5,5,7,8,12,25,8,9,12,25,17,0,8,22,7,6,11,19,0,0,12,10,0,0,5,4,0,0,0,0,41,13,71,124,0,0,23,23,0,0,15,11,6,12,19,41,16,13,14,38,32,0,13,45,17,3,10,35,3,0,22,23,5,0,0,10,0,0,0,6,77,39,116,230
21302134632,0,0,16,16,0,0,15,15,10,3,10,27,34,4,3,38,26,15,12,47,43,9,14,62,25,0,12,37,14,0,4,12,3,0,0,5,153,34,86,268,0,0,22,22,0,0,14,15,16,0,9,28,34,6,7,50,32,10,16,60,40,9,14,66,23,0,13,37,11,0,13,19,4,0,4,10,153,32,121,310,0,0,44,44,0,0,29,31,30,10,24,59,69,15,10,93,62,23,24,105,83,10,26,125,47,4,28,74,21,0,12,38,5,0,9,16,307,64,205,577
21302134633,0,0,11,11,0,0,10,10,0,0,3,3,4,0,0,7,17,4,0,22,10,3,7,22,9,0,8,15,3,0,0,3,0,0,3,7,53,5,41,99,0,0,6,6,0,0,4,4,0,0,4,4,7,3,4,10,11,0,0,20,15,0,4,22,17,0,7,19,4,0,0,4,0,0,0,0,54,7,23,87,0,0,19,19,0,0,10,10,0,0,4,4,11,3,0,19,32,0,0,40,32,4,10,43,25,0,9,32,8,0,0,6,0,0,3,7,109,14,62,182
21302134634,0,0,14,14,0,0,13,13,0,0,3,8,14,4,0,19,16,0,0,12,17,0,0,19,17,0,0,21,4,0,0,4,0,0,0,0,64,9,31,101,0,0,9,9,0,0,0,0,0,0,3,3,15,3,0,14,16,0,0,16,17,0,3,23,19,0,0,17,3,0,0,8,0,0,0,0,66,4,18,88,0,0,17,17,0,0,8,8,4,0,8,13,24,3,0,34,26,5,0,33,37,0,3,37,32,0,7,34,10,0,0,10,0,0,0,0,132,10,46,189
21302134635,0,0,10,10,0,0,4,4,4,0,6,9,7,0,0,10,8,0,4,18,12,6,3,20,6,0,0,13,5,0,0,5,0,0,0,0,47,11,28,87,0,0,6,6,0,0,7,7,0,0,0,8,9,0,0,12,14,3,4,19,14,0,4,14,12,0,0,11,0,0,3,8,0,0,0,0,48,8,24,83,0,0,10,10,0,0,8,8,4,0,8,9,19,4,0,24,23,4,5,42,23,8,11,38,14,0,3,22,5,0,3,5,0,0,0,0,94,15,60,164
21303134701,0,0,14,14,0,0,15,15,4,3,30,30,7,6,12,25,14,0,6,21,22,0,9,27,12,0,4,18,6,0,0,6,0,0,0,0,62,15,84,163,0,0,20,20,0,0,19,20,7,4,22,35,5,0,6,18,19,5,14,42,11,4,7,21,9,0,6,13,0,0,4,4,0,0,0,0,61,12,108,180,0,0,34,34,0,4,39,39,9,4,54,71,19,5,23,41,36,4,20,61,33,9,10,47,27,0,9,33,6,0,9,13,0,0,0,0,119,26,196,341
21303134702,0,0,9,9,0,4,22,28,15,13,69,97,24,4,18,49,14,7,18,38,12,5,11,30,11,0,10,15,13,0,3,12,0,0,0,0,89,34,166,290,0,0,12,12,0,4,18,19,26,21,25,66,26,6,11,46,17,4,14,36,8,0,17,21,12,0,10,22,3,0,7,13,0,0,4,7,91,36,115,236,0,0,25,25,4,10,39,47,43,34,92,161,52,12,28,95,35,10,28,66,16,5,28,54,16,0,19,39,14,0,13,24,0,0,6,10,181,66,280,530
21303134703,0,0,18,19,0,0,14,14,10,8,23,40,7,0,12,27,5,0,3,13,11,0,9,21,12,0,8,21,0,0,5,4,0,0,0,0,52,10,93,156,0,0,13,13,0,0,7,9,10,11,16,34,17,0,9,27,8,0,14,20,11,0,11,22,10,0,11,24,0,0,4,6,0,0,0,4,55,12,86,151,0,0,25,26,0,0,24,23,22,15,44,74,26,0,23,50,18,0,11,31,23,0,22,43,21,0,23,39,7,0,4,17,0,0,0,4,106,23,176,308
21303134704,0,0,8,8,0,0,10,12,5,0,14,16,13,0,8,19,7,0,5,5,10,0,8,19,7,0,5,14,5,0,0,7,0,0,0,0,49,4,58,110,0,0,14,14,0,4,8,13,7,0,15,27,11,0,4,21,4,0,9,18,11,0,7,16,9,0,9,13,0,0,3,11,0,0,0,3,45,3,72,121,0,0,20,20,0,0,24,25,20,0,28,45,23,0,16,42,8,0,14,27,21,0,16,30,17,0,13,28,9,0,10,14,3,0,4,4,96,4,132,235
21303134705,0,0,3,3,0,0,9,5,3,4,16,27,11,3,6,19,5,0,10,10,3,0,8,11,3,0,3,11,0,0,0,0,0,0,0,0,29,8,53,94,0,0,9,9,0,0,0,3,10,4,8,27,11,4,0,14,6,0,3,7,3,0,7,11,8,0,5,13,6,0,5,3,0,0,0,0,32,12,45,85,0,0,13,13,0,0,10,12,17,12,32,58,18,3,8,30,9,0,9,17,8,6,17,28,9,0,12,20,3,0,5,7,0,0,0,0,66,23,102,183
21303134706,0,0,14,14,0,0,16,16,13,10,27,49,18,3,12,34,9,0,9,18,10,0,5,13,7,0,3,7,0,0,0,0,0,0,0,0,53,15,94,167,0,0,7,7,0,0,12,13,24,9,20,45,15,9,7,26,7,0,13,23,11,0,13,18,6,0,3,7,0,0,0,0,0,0,6,9,56,17,79,153,0,0,26,26,0,0,24,30,36,15,45,96,28,7,21,55,17,0,24,42,19,0,19,39,9,0,6,19,0,0,4,4,0,0,8,7,109,28,175,312
21303134707,0,0,3,3,0,0,9,9,15,5,28,43,5,0,6,14,8,0,7,12,9,0,7,16,5,0,0,6,3,0,3,3,0,0,0,0,42,5,69,115,0,0,10,10,0,0,5,5,19,9,16,38,8,0,3,18,6,0,16,25,4,0,9,14,5,0,13,19,0,0,6,10,0,0,0,0,36,7,87,136,0,0,12,12,0,0,13,16,29,8,43,82,13,3,15,34,15,0,21,34,3,0,20,29,10,0,15,23,0,0,11,16,0,0,7,7,81,15,156,250
21303134708,0,0,10,14,0,0,18,19,5,14,33,51,12,8,10,30,9,4,10,18,9,0,10,15,10,0,3,15,5,0,4,3,0,0,0,0,50,30,94,171,0,0,3,0,0,0,10,9,7,17,19,51,16,0,8,32,10,3,6,16,14,0,10,22,9,0,8,14,0,0,8,8,0,0,3,3,50,29,77,158,0,0,11,14,0,5,25,31,14,35,48,102,27,9,16,59,15,8,19,41,20,0,22,45,19,0,9,28,5,0,13,15,0,0,3,3,100,56,173,331
21303134709,0,0,16,16,0,0,12,12,14,6,31,49,9,0,4,20,13,3,3,17,15,0,13,27,8,0,9,19,7,0,0,9,0,0,0,0,54,13,98,166,0,0,13,13,0,0,19,19,10,10,15,33,16,0,12,28,6,3,15,22,15,0,13,31,5,0,8,16,4,0,8,15,0,0,7,7,53,8,111,178,0,0,31,31,0,0,31,31,19,14,50,83,24,3,19,46,17,3,16,37,29,0,30,56,9,0,25,28,8,0,9,21,0,0,8,9,109,21,207,343
21303134710,0,0,10,10,0,0,12,12,5,3,33,38,18,5,14,29,6,0,15,30,0,0,8,9,3,0,16,23,0,0,5,5,0,0,0,0,41,10,101,152,0,0,5,5,0,0,12,9,11,7,12,27,13,0,12,30,8,0,11,21,0,0,10,15,6,0,12,19,0,0,8,5,0,0,0,0,43,12,81,136,0,0,14,14,0,0,16,20,14,7,38,64,30,9,20,59,16,3,22,44,9,0,20,26,15,0,29,41,5,0,12,13,0,0,0,4,86,21,182,295
21303134711,0,0,17,17,0,0,10,13,22,4,36,63,17,3,21,38,16,9,19,38,15,0,17,30,16,0,14,35,6,0,3,9,0,0,0,0,92,19,133,246,0,0,14,14,0,5,13,16,19,8,28,51,23,0,22,43,15,3,18,44,13,5,15,31,12,0,22,34,0,0,10,15,0,0,0,0,89,21,151,257,0,0,36,36,4,5,21,26,36,13,62,109,38,3,41,81,34,13,33,82,33,5,32,66,30,0,32,64,7,0,18,26,0,0,8,8,179,36,287,503
21303134712,0,0,10,10,0,0,8,8,0,3,24,33,19,0,12,33,12,0,7,17,14,0,7,18,3,0,0,5,0,0,0,4,0,0,0,0,53,10,68,130,0,0,10,10,0,0,7,8,9,7,28,39,22,4,10,40,8,6,17,30,9,0,4,13,3,0,7,13,5,0,4,10,0,0,4,4,52,9,96,159,0,0,19,19,0,0,18,17,11,7,51,70,44,4,23,70,14,3,25,47,23,0,5,28,8,0,15,23,6,0,3,7,0,0,3,3,105,20,165,288
21303134713,0,0,9,9,0,0,6,6,3,0,26,36,8,4,11,24,17,6,11,28,8,0,5,12,0,3,0,7,5,0,0,8,0,0,3,7,47,11,74,134,0,0,11,11,0,0,8,13,7,3,8,19,10,9,4,17,16,0,10,25,6,0,3,11,8,0,8,10,4,0,10,9,6,0,0,4,49,11,58,113,0,0,20,20,0,0,16,19,7,6,32,47,17,6,13,41,28,4,21,53,13,0,5,20,7,3,7,17,11,0,5,14,5,0,3,11,94,23,130,243
21303134714,0,0,16,16,0,0,18,21,15,17,34,68,19,8,10,38,21,0,12,30,13,4,4,15,14,0,0,16,6,0,0,6,0,0,7,7,85,22,107,216,0,0,9,9,0,0,10,13,13,13,20,43,24,5,12,43,18,0,11,28,10,0,11,25,13,0,14,26,0,0,4,7,0,0,4,4,85,22,94,201,0,0,29,26,0,6,28,31,27,22,53,110,49,12,22,85,39,0,22,63,26,4,15,41,24,0,18,42,11,0,4,7,0,0,10,11,176,47,199,423
21303134715,0,0,11,10,0,0,10,10,0,6,19,25,8,0,7,21,14,0,4,16,3,0,0,8,9,0,0,14,14,0,0,17,3,0,0,4,48,12,63,125,0,0,5,5,0,5,7,9,3,0,8,13,15,3,6,21,9,0,10,17,5,0,3,9,8,0,7,18,14,0,3,13,0,0,8,7,51,9,60,118,0,0,19,17,0,3,18,17,3,5,28,37,15,8,13,43,25,4,7,37,13,0,10,22,17,0,13,31,22,0,7,30,3,0,7,16,99,23,126,245
21303134717,0,0,22,22,0,0,13,13,7,15,38,56,15,6,11,35,22,10,11,34,17,0,9,31,17,0,0,21,0,0,0,0,3,0,0,6,90,29,108,224,0,0,20,20,0,0,17,15,11,12,30,55,19,9,15,44,22,0,6,31,24,3,10,37,12,0,13,27,3,0,8,9,0,0,0,7,95,29,121,231,0,0,49,49,0,0,23,29,20,24,66,108,34,12,27,80,41,10,19,67,41,7,22,65,29,0,13,47,7,0,5,10,3,0,4,7,177,53,229,461
21303134718,0,0,11,11,0,0,14,13,3,4,10,24,4,0,8,11,6,0,0,10,5,0,8,18,4,0,0,4,0,0,0,0,0,0,5,5,32,7,57,88,0,0,8,8,0,4,12,10,9,6,11,24,7,0,6,12,9,0,3,17,0,0,4,9,6,0,9,15,0,0,6,4,0,0,5,5,29,7,63,102,0,0,15,15,0,0,19,25,16,16,21,47,14,0,17,28,10,0,12,23,7,0,13,24,5,0,6,17,0,0,3,8,0,0,4,4,64,14,118,194
21303134719,0,0,4,4,0,0,14,7,5,3,13,17,8,0,0,14,3,0,4,13,8,0,5,14,8,0,0,12,0,0,9,4,0,0,4,4,42,3,53,96,0,0,8,8,0,6,14,12,7,0,13,26,13,0,5,18,7,0,8,9,7,0,11,19,4,0,11,16,0,0,9,10,0,0,0,0,42,5,77,125,0,0,11,11,0,4,20,27,12,0,31,44,26,3,7,37,13,0,11,25,15,0,18,36,14,0,9,24,3,0,16,15,0,0,3,3,83,14,129,220
21303134720,0,0,20,20,0,0,21,22,14,17,29,62,17,0,19,38,15,3,15,32,10,0,17,34,8,0,5,17,6,0,4,12,3,0,4,10,82,25,143,245,0,0,9,9,0,0,14,12,25,13,28,60,20,8,17,47,7,0,20,35,9,4,24,32,9,0,18,27,7,0,6,10,0,0,6,6,78,26,146,250,0,0,30,30,0,3,34,33,37,31,54,124,43,12,40,87,19,7,41,70,24,4,39,68,18,0,31,47,14,0,10,25,3,0,12,14,156,52,288,494
21303134721,0,0,10,10,0,0,10,11,8,11,37,56,27,14,19,56,15,5,17,37,10,3,5,23,4,4,5,10,10,0,4,9,0,0,4,4,78,44,105,219,0,0,12,12,0,0,10,13,17,12,19,45,29,15,14,55,20,7,5,33,7,3,10,17,7,0,9,20,0,0,7,10,0,0,3,4,81,39,89,206,0,0,23,23,0,3,20,30,23,26,53,105,56,25,31,113,37,11,21,72,15,8,12,44,9,6,10,28,7,0,6,19,0,0,7,8,151,85,196,433
21303134722,0,0,8,8,0,3,9,9,15,22,23,58,22,10,9,32,16,7,3,25,12,3,3,17,4,0,0,14,3,0,0,5,0,0,0,0,69,40,56,166,0,0,18,14,0,3,11,15,17,18,18,55,20,5,6,36,13,4,10,32,9,0,11,18,9,3,8,13,0,0,6,6,0,0,3,3,78,40,88,197,0,0,21,20,0,3,18,22,34,39,37,115,39,18,15,69,29,3,15,48,24,5,17,35,19,4,8,28,5,0,6,10,0,0,6,9,151,79,139,365
21303134723,0,0,11,11,0,0,9,9,12,7,26,45,31,7,12,47,7,11,6,21,7,0,0,10,3,0,5,3,5,0,0,5,0,0,0,0,64,28,73,161,0,0,15,15,0,0,7,9,17,10,15,44,23,9,10,49,14,9,11,32,0,0,12,11,7,0,4,8,0,0,3,4,0,0,0,0,67,34,76,175,0,0,26,26,0,0,18,19,29,20,41,95,50,21,25,96,27,16,18,55,6,3,13,26,8,0,8,11,4,0,3,5,0,0,0,0,126,57,152,337
21303134724,0,0,14,14,0,0,16,22,15,9,35,60,19,9,12,39,16,6,13,34,17,0,13,34,9,4,0,13,6,0,3,12,0,0,0,0,80,28,115,222,0,0,14,14,0,0,20,18,24,10,26,57,25,7,12,44,14,4,13,29,12,5,21,32,5,0,15,23,3,0,6,10,0,0,3,3,83,28,125,239,0,0,29,29,0,3,41,42,39,24,60,119,41,17,19,83,31,3,29,69,27,5,37,66,13,3,11,33,13,0,11,24,0,0,3,0,163,54,242,460
21303134725,0,0,5,5,0,0,3,6,7,7,19,35,18,4,6,31,13,5,3,22,7,0,3,13,8,0,5,13,4,0,0,3,0,0,0,0,58,23,54,129,0,0,13,13,0,0,3,10,13,8,6,29,10,7,7,26,10,0,11,20,4,0,12,10,4,0,3,12,3,0,4,7,0,0,4,9,56,16,61,137,0,0,15,15,0,0,12,13,23,17,25,66,32,12,16,62,20,4,15,40,15,0,16,29,16,0,13,26,6,0,13,15,0,0,7,8,111,36,118,267
21303134727,0,0,12,12,0,0,21,27,19,10,43,66,16,5,17,35,15,0,15,27,11,0,14,19,5,0,0,10,4,0,5,12,0,0,0,4,60,16,132,208,0,0,20,21,0,0,10,14,22,13,19,45,8,9,19,34,11,0,16,30,12,3,15,25,10,0,11,19,0,0,3,4,0,0,3,4,60,23,112,193,0,0,28,31,4,7,30,39,31,18,61,113,22,7,33,62,24,0,33,53,20,3,26,47,16,0,15,31,8,0,8,17,4,0,3,7,127,36,242,409
21303134728,0,0,5,5,0,0,18,14,13,16,29,63,20,11,0,35,8,3,3,19,8,3,7,18,3,0,5,13,3,0,0,4,0,0,0,0,68,33,73,176,0,0,3,3,0,0,12,17,11,18,16,49,25,9,10,44,11,0,9,23,8,3,14,26,4,0,8,12,0,0,3,8,0,0,0,0,68,29,78,177,0,0,12,12,0,4,22,29,30,33,50,110,45,21,15,82,19,3,12,37,12,9,22,39,13,0,9,24,7,0,8,15,0,0,0,3,135,64,148,346
21303134729,0,0,10,10,0,3,25,22,15,21,47,85,20,8,25,56,21,3,6,34,15,0,11,30,15,4,10,25,8,0,4,11,7,0,0,7,104,46,134,280,0,0,18,18,0,4,22,25,19,14,26,59,23,16,17,53,24,6,18,48,15,5,18,43,18,0,20,36,8,0,12,18,0,0,3,3,102,43,157,303,0,0,23,23,0,7,45,50,37,37,71,141,41,22,48,109,45,11,24,76,34,5,31,72,30,4,28,60,14,0,17,33,3,0,3,10,208,85,290,586
