SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20071,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,8,0,0,0,0,8,4,0,0,0,0,4,9,0,0,0,0,9,15,0,0,0,0,15,8,0,0,0,0,8,54,0,0,0,0,54
SAL20072,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,10,0,0,0,0,10,8,0,0,0,0,8,10,0,0,0,0,10,10,0,0,0,0,10,7,0,0,0,0,7,60,0,0,0,0,60
SAL20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL20074,25,0,0,0,0,25,11,0,0,0,0,11,10,0,0,0,0,10,12,0,0,0,0,12,25,0,0,0,0,20,87,0,0,0,0,90,105,0,0,0,0,105,92,0,0,0,0,92,14,0,0,0,0,14,12,0,0,0,0,12,0,0,0,0,0,0,19,0,0,0,0,19,412,4,0,0,0,416
SAL20075,61,17,10,0,0,95,12,6,10,0,0,31,7,3,7,0,0,13,21,6,7,0,0,30,28,10,21,0,0,53,79,30,43,0,0,156,74,44,86,0,0,209,122,78,109,0,0,311,98,71,38,0,0,204,238,125,32,0,0,387,267,72,16,0,0,353,70,29,18,0,0,119,1081,490,381,0,0,1951
SAL20076,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,9,4,0,0,0,0,4,33,0,0,0,0,33
SAL20077,49,9,0,0,0,63,13,0,0,0,0,12,5,5,0,0,0,8,12,8,0,0,0,15,13,4,0,0,0,20,47,8,0,0,0,59,40,15,3,0,0,61,88,24,4,4,0,123,58,20,0,0,0,77,126,26,0,0,0,152,262,40,0,0,0,299,50,9,0,0,0,58,774,152,11,0,0,944
SAL20078,31,4,4,0,0,41,13,0,6,0,0,18,3,0,5,0,0,12,15,0,0,0,0,20,9,0,0,0,0,11,39,9,13,0,0,59,26,5,13,0,0,44,57,24,45,0,0,126,68,18,30,0,0,115,92,26,31,0,0,153,132,16,20,0,0,168,52,6,12,0,0,68,553,102,183,0,0,839
SAL20079,27,7,4,0,0,43,20,4,0,0,0,23,13,0,3,0,0,15,23,0,3,0,0,23,22,4,6,0,0,36,63,9,15,0,0,87,66,11,32,0,0,104,128,19,54,0,0,204,110,9,37,0,0,153,160,23,19,0,0,199,121,13,15,0,0,153,44,11,12,0,0,67,790,110,197,3,0,1096
SAL20080,51,0,3,0,0,55,15,0,3,0,0,22,8,0,0,0,0,8,24,3,0,0,0,22,36,0,0,0,0,39,93,0,4,0,0,101,130,0,9,0,0,137,195,4,7,0,0,207,104,9,7,0,0,128,119,3,0,0,0,121,56,0,0,0,0,56,50,4,8,0,0,62,889,28,43,0,0,962
SAL20081,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL20082,31,0,0,0,0,31,8,0,0,0,0,8,9,0,0,0,0,9,18,0,0,0,0,18,24,0,0,0,0,24,52,4,0,0,0,54,72,0,0,0,0,74,113,6,0,0,0,112,72,0,0,0,0,72,52,0,0,0,0,52,53,0,0,0,0,47,43,0,0,0,0,43,540,14,0,0,0,552
SAL20083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20085,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL20086,7,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,7,4,0,0,0,0,4,11,0,0,0,0,11,26,0,0,0,0,25,37,0,0,0,0,37,34,0,0,0,0,34,11,0,0,0,0,11,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,160,0,0,0,0,160
SAL20087,9,0,0,0,0,9,5,0,0,0,0,5,9,0,0,0,0,9,15,0,0,0,0,15,29,0,0,0,0,29,35,0,0,0,0,37,14,0,0,0,0,14,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,149,0,0,0,4,158
SAL20088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20089,63,24,0,0,0,84,19,3,0,0,0,25,14,6,0,0,0,24,19,9,0,0,0,28,22,6,0,0,0,30,90,31,0,0,0,117,106,38,4,0,0,146,192,67,0,0,0,258,125,43,0,0,0,169,134,44,0,0,0,184,90,23,0,0,0,115,83,24,0,0,0,111,950,334,5,0,0,1291
SAL20090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6
SAL20091,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,22,0,0,0,0,22,23,0,0,0,0,23,37,0,0,0,0,37,20,0,0,0,0,20,10,0,0,0,0,10,11,0,0,0,0,11,15,0,0,0,0,15,168,0,0,0,0,168
SAL20092,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,20,0,0,0,0,20,7,0,0,0,0,7,10,0,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,70,0,0,0,0,70
SAL20093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,26,0,0,0,0,26,35,0,0,0,0,35,48,0,0,0,0,48,11,0,0,0,0,11,13,0,0,0,0,13,6,0,0,0,0,6,14,0,0,0,0,14,168,0,0,0,0,168
SAL20094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20095,43,4,0,0,0,48,17,8,0,0,0,25,9,0,0,0,0,14,26,7,0,0,0,33,48,0,0,0,0,54,187,6,0,0,0,190,268,10,0,0,0,283,303,4,0,0,0,303,83,0,0,0,0,80,60,0,0,0,0,60,27,0,0,0,0,27,63,0,0,0,0,66,1133,41,0,0,0,1181
SAL20096,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,9,0,0,0,0,9,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,53,0,0,0,0,53
SAL20097,15,0,0,0,0,10,7,0,0,0,0,7,11,0,0,0,0,11,15,0,0,0,0,15,13,0,0,0,0,13,56,0,0,0,0,56,71,0,0,0,0,71,57,0,0,0,0,57,18,0,0,0,0,18,9,0,0,0,0,9,12,0,0,0,0,12,13,0,0,0,0,13,295,0,0,0,0,290
SAL20098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20099,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,23,0,0,0,0,23,9,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,60,0,0,0,0,60
SAL20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL20101,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL20102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL20103,40,0,0,0,0,41,27,0,0,0,0,29,23,5,0,0,0,25,69,0,0,0,0,66,107,0,0,0,0,109,257,10,0,0,0,261,163,5,0,0,0,165,64,5,0,0,0,68,13,0,0,0,0,14,17,0,0,0,0,17,9,0,0,0,0,9,45,0,0,0,0,45,827,28,3,0,0,861
SAL20104,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,15
SAL20105,8,6,8,0,0,25,0,0,0,0,0,9,0,3,6,0,0,10,0,0,9,0,0,10,6,5,5,0,0,17,10,9,52,0,0,66,12,7,80,0,0,92,13,26,97,0,0,134,12,18,53,0,0,92,29,43,40,0,0,111,54,46,11,0,0,120,11,6,18,0,0,39,154,183,382,0,0,721
SAL20106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL20107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL20108,19,0,0,0,0,19,23,0,0,0,0,24,6,0,0,0,0,6,17,0,0,0,0,17,31,0,0,0,0,31,99,4,0,0,0,100,126,3,0,0,0,127,135,0,0,0,0,136,43,0,0,0,0,43,32,0,0,0,0,34,13,0,0,0,0,13,30,0,0,0,0,30,569,13,0,0,0,579
SAL20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20111,20,4,0,0,0,24,9,4,0,0,0,16,16,0,0,0,0,14,27,0,5,0,0,30,37,8,0,0,0,42,84,4,5,0,0,90,96,7,4,0,0,103,109,13,0,0,0,123,41,3,0,0,0,44,35,0,0,0,0,36,30,8,0,0,0,33,21,4,0,0,0,31,517,57,20,0,0,594
SAL20112,37,6,0,0,0,39,20,0,0,0,0,23,23,0,0,0,0,21,36,7,0,0,0,36,46,6,0,0,0,58,162,9,0,0,0,178,114,8,0,0,0,127,68,4,0,0,0,72,18,0,0,0,0,18,14,0,0,0,0,14,12,0,0,0,0,13,29,0,0,0,0,31,584,34,0,4,0,619
SAL20113,24,0,0,0,0,25,16,0,0,0,0,16,10,0,0,0,0,17,22,0,0,0,0,19,33,4,0,0,0,37,112,4,0,0,0,118,107,0,0,0,0,112,84,0,0,0,0,84,30,0,0,0,0,33,16,0,0,0,0,16,13,0,0,0,0,13,26,0,0,0,0,26,491,19,0,0,0,513
SAL20114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL20115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,23,0,0,0,0,23
SAL20116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,26,0,0,0,0,26
SAL20117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4
SAL20118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL20119,6,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,6,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,31
SAL20120,9,0,0,0,0,13,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,11,34,0,0,0,0,36,47,0,0,0,0,47,54,0,0,0,0,54,54,0,0,0,0,54,48,0,0,0,0,48,34,0,0,0,0,34,20,0,0,0,0,20,324,4,0,0,0,333
SAL20121,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,41,0,0,0,0,41
SAL20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL20123,87,23,12,0,0,125,19,4,0,0,0,24,11,3,0,0,0,12,8,3,8,0,0,18,8,3,0,0,0,11,57,17,10,0,0,89,37,25,24,0,0,83,77,46,29,0,0,155,55,28,10,0,0,90,107,45,9,0,0,163,432,64,4,0,0,503,83,10,13,0,0,106,974,277,117,0,0,1376
SAL20124,176,19,4,0,0,204,18,4,0,0,0,22,16,3,0,0,0,19,22,4,0,0,0,28,31,10,0,0,0,34,102,16,3,0,0,119,97,9,10,0,0,121,181,31,19,0,0,228,122,22,5,0,0,146,283,46,7,0,0,334,753,54,0,0,0,808,202,20,7,0,0,221,1990,240,61,7,0,2287
SAL20125,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,17,0,0,0,0,18,8,0,0,0,0,13,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,66,0,0,0,0,64
SAL20126,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
SAL20127,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL20129,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,12,0,0,0,0,12,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59
SAL20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,9,0,0,0,0,9,3,0,0,0,0,3,31,0,0,0,0,31
SAL20132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20133,28,0,0,0,0,28,17,0,0,0,0,17,14,0,0,0,0,14,32,0,0,0,0,31,41,3,0,0,0,44,142,5,0,0,0,152,239,5,0,0,0,241,315,3,0,0,0,323,153,0,0,0,0,153,80,0,0,0,0,80,28,0,0,0,0,28,69,0,0,0,0,69,1158,19,0,0,0,1180
SAL20134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL20136,6,0,0,0,0,6,7,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,13,22,0,0,0,0,22,92,0,0,0,0,87,147,0,0,0,0,147,115,0,0,0,4,120,37,0,0,0,0,37,24,0,0,0,0,30,11,0,0,0,0,11,23,0,0,0,0,23,513,3,0,0,4,523
SAL20137,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL20138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,24,0,0,0,0,24
SAL20139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20140,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,19,0,0,0,0,19
SAL20141,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,16,0,0,0,0,16,11,0,0,0,0,11,13,0,0,0,0,13,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,73,0,0,0,0,73
SAL20142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL20144,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,0,0,24
SAL20145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20146,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,12,15,0,0,0,0,15,53,0,0,0,0,54,38,0,0,0,0,38,29,0,0,0,0,28,12,4,0,0,0,13,14,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,8,182,7,0,0,0,198
SAL20147,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19
