SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL20659,0,4,13,9,13,11,0,0,0,57,0,0,0,0,0,7,3,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,4,7,16,12,15,24,9,5,0,88,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,3,10,16,13,14,24,9,5,0,94,6,0,0,0,0,3,23,9,0,47,0,4,0,4,3,4,3,0,0,19,10,9,17,15,24,30,40,10,4,162,0,0,8,5,9,11,5,0,0,38,5,8,7,9,9,14,7,0,0,49,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,12,14,16,18,22,8,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL20660,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,0,0,0,15,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20661,159,725,2900,3689,1921,1229,178,4,0,10801,415,721,923,862,529,304,90,13,0,3866,39,52,94,95,58,67,17,0,0,418,20,36,160,137,55,28,3,0,0,437,639,1542,4075,4776,2556,1628,285,15,0,15522,36,130,227,169,124,56,5,0,0,753,169,79,58,51,33,44,8,0,0,443,206,208,284,221,158,101,8,0,0,1198,848,1759,4362,4998,2720,1730,297,15,0,16720,1138,463,634,721,639,845,1094,460,102,6100,107,160,318,305,162,120,63,33,12,1290,2095,2378,5318,6023,3523,2693,1452,504,116,24109,36,426,1674,1792,1137,605,64,4,0,5736,520,775,1375,1567,842,518,80,6,0,5689,52,79,260,178,75,62,18,3,0,713,13,30,99,65,25,13,3,0,0,248,622,1313,3403,3596,2080,1201,163,8,0,12385,31,88,149,119,88,28,3,0,0,508,167,84,160,135,58,40,7,0,0,647,196,170,303,257,146,68,7,0,0,1158
SAL20662,66,330,1008,918,782,550,119,6,0,3768,122,163,257,217,154,147,63,11,0,1136,7,22,29,24,43,34,14,7,0,183,0,20,30,35,13,14,0,0,0,124,197,530,1328,1199,996,746,193,17,0,5209,20,46,59,48,35,28,4,0,0,236,45,30,23,12,0,5,5,0,0,116,63,72,85,56,35,30,10,0,0,356,262,603,1405,1256,1029,783,206,17,0,5565,329,142,182,171,202,329,537,295,93,2279,44,69,150,125,90,77,55,24,6,640,639,813,1741,1554,1321,1186,802,340,98,8487,25,189,568,429,441,261,36,0,0,1959,181,251,430,433,352,276,80,8,0,2001,16,33,75,46,30,30,11,0,0,239,9,16,31,20,13,13,4,0,0,100,229,489,1105,923,833,578,130,10,0,4300,14,24,33,20,31,9,3,0,0,140,47,35,35,31,15,17,3,0,0,184,59,54,70,57,48,30,4,0,0,322
SAL20663,82,314,1050,1695,818,372,36,0,0,4364,155,217,293,323,178,92,35,3,0,1299,15,24,33,36,16,17,9,0,0,148,12,19,54,49,19,4,0,0,0,159,263,573,1429,2103,1031,477,74,8,0,5968,12,30,51,49,22,15,4,0,0,179,67,24,12,11,7,8,5,0,0,133,79,52,58,58,27,19,6,0,0,304,344,629,1486,2162,1058,499,83,8,0,6273,449,119,144,134,120,176,334,318,128,1919,23,52,110,100,50,20,21,26,16,414,822,796,1741,2396,1232,700,434,347,145,8613,21,210,600,848,514,162,19,0,0,2372,223,281,591,766,331,134,26,0,0,2355,23,31,125,74,38,17,3,0,0,308,3,13,34,25,9,3,3,0,0,87,268,530,1350,1712,887,312,50,5,0,5117,14,27,46,29,25,10,0,0,0,141,69,31,39,43,17,12,8,0,0,213,80,55,82,69,46,21,8,0,0,351
SAL20664,64,326,1070,1518,1050,538,79,0,0,4639,164,211,234,264,209,130,51,3,0,1276,19,23,32,49,37,28,5,4,0,198,3,18,44,36,23,9,0,0,0,130,248,573,1378,1868,1315,713,137,9,4,6246,15,44,72,48,39,26,3,0,0,243,72,31,12,13,12,8,3,0,0,156,89,80,82,59,52,34,4,0,0,400,342,650,1458,1929,1364,752,141,9,4,6644,449,155,158,169,138,250,378,200,33,1935,34,34,94,91,50,37,21,22,8,385,823,835,1711,2191,1553,1033,544,225,42,8964,19,203,627,760,582,266,19,0,0,2481,267,279,479,673,426,266,54,0,0,2442,33,20,98,66,41,25,4,0,0,287,3,17,28,27,10,9,0,0,0,90,317,519,1234,1529,1059,565,75,3,0,5301,5,12,49,34,23,12,0,0,0,139,73,38,31,38,18,18,6,0,0,219,80,48,74,76,43,31,8,0,0,362
SAL20665,10,53,212,191,119,94,24,3,0,710,20,16,29,21,21,30,13,4,0,164,0,3,11,3,0,5,4,0,0,31,3,4,8,5,0,6,0,0,0,24,39,79,260,220,148,132,41,10,3,918,0,6,6,7,0,0,0,0,0,22,0,0,0,4,0,4,0,0,0,10,5,6,6,3,0,7,0,0,0,29,46,82,260,227,144,139,45,10,3,955,30,13,20,13,19,40,85,51,11,273,4,4,14,7,12,18,14,3,0,68,73,101,295,246,173,188,141,64,17,1293,5,39,143,88,82,53,6,0,0,417,37,36,100,68,56,51,26,0,0,373,0,8,22,13,8,7,0,0,0,55,4,0,0,3,8,4,0,0,0,17,47,80,270,174,147,114,36,5,0,863,0,3,0,0,0,0,0,0,0,3,11,0,3,6,0,0,0,0,0,19,11,3,3,4,0,0,0,0,0,21
SAL20666,52,237,1099,1281,699,384,57,0,0,3805,123,139,256,270,149,93,33,9,0,1073,7,20,49,27,16,14,4,0,0,151,5,17,34,38,10,6,0,0,0,107,182,415,1438,1617,879,499,100,7,0,5132,12,45,37,39,26,18,5,0,0,181,40,18,9,7,7,8,0,0,0,91,46,63,46,45,36,20,4,0,0,269,235,475,1483,1663,912,524,108,7,0,5404,289,82,135,132,112,165,322,192,41,1469,23,40,87,67,45,25,12,13,6,314,544,589,1710,1863,1064,708,439,214,47,7187,13,151,651,626,411,218,21,0,0,2086,149,197,568,585,243,157,32,0,0,1924,14,31,115,72,32,18,6,0,0,287,6,15,16,16,17,5,5,0,0,77,180,391,1349,1303,696,392,55,3,0,4379,8,17,16,23,16,14,0,0,0,91,56,34,37,32,19,14,4,0,0,194,64,49,54,60,40,23,3,0,0,284
SAL20667,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,4,4,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20668,0,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20669,0,3,0,3,14,4,5,0,0,37,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,11,8,11,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,11,8,11,3,0,50,0,0,0,4,0,3,5,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,5,3,14,10,21,5,0,73,0,0,4,5,5,0,4,0,0,23,4,0,0,3,0,3,12,0,0,23,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,5,7,9,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20670,0,50,329,166,88,54,9,0,0,705,10,30,37,14,12,4,12,0,0,126,0,3,10,8,6,8,0,0,0,28,0,0,0,0,0,0,0,0,0,5,10,86,376,193,104,67,27,0,0,861,0,0,9,0,0,0,0,0,0,13,4,0,0,4,0,0,0,0,0,11,4,0,9,4,9,3,0,0,0,21,10,89,383,191,112,69,27,0,0,884,17,8,15,3,9,23,21,18,3,113,0,0,28,8,8,5,0,0,0,48,25,93,421,205,130,98,54,21,3,1051,0,45,275,107,57,29,7,0,0,523,10,36,57,34,40,26,11,0,0,214,0,3,17,11,0,3,0,0,0,41,0,0,3,0,0,0,0,0,0,5,17,77,358,153,95,58,15,0,0,774,0,0,5,0,5,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,14
SAL20671,5,0,7,0,0,7,3,0,0,22,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,12,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,7,12,5,0,0,36,3,0,0,3,5,3,12,9,0,39,0,0,0,0,0,0,0,0,0,4,4,0,10,8,9,19,13,7,0,76,0,0,0,3,5,0,0,0,0,11,0,0,0,3,3,8,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,8,4,9,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL20672,3,24,89,92,121,100,19,0,0,447,19,7,19,23,30,29,26,4,0,159,3,0,0,0,11,3,6,0,0,32,3,0,0,0,3,0,0,0,0,15,26,43,113,120,163,136,55,0,0,652,6,0,3,6,7,6,0,0,0,30,5,4,0,0,0,0,4,0,0,12,10,6,8,6,10,5,5,0,0,40,36,41,118,118,175,143,57,0,0,695,35,14,13,25,38,70,159,124,42,515,11,6,4,10,20,17,28,17,15,128,75,61,136,158,232,230,235,144,61,1335,3,12,42,36,67,40,6,0,0,209,30,18,48,70,80,82,20,0,0,351,0,0,10,15,9,12,7,0,0,62,0,0,3,0,0,0,0,0,0,8,41,32,103,119,152,136,32,3,0,628,0,0,7,0,4,3,0,0,0,14,0,7,0,0,3,0,0,0,0,9,4,5,7,0,3,3,0,0,0,26
SAL20673,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20674,16,34,168,115,121,97,13,0,0,572,28,22,29,27,25,39,24,8,0,201,4,3,4,9,9,7,3,0,0,40,0,0,5,4,3,0,0,0,0,11,56,60,207,157,153,144,43,9,0,829,0,9,7,0,0,4,0,0,0,24,8,0,0,0,0,3,0,0,0,13,13,9,8,0,0,9,0,0,0,39,60,66,215,163,160,148,43,9,0,862,33,15,22,23,30,61,121,70,11,383,5,9,9,8,16,10,5,5,0,65,97,87,245,192,202,220,167,88,12,1317,7,18,59,72,80,44,8,0,0,284,40,35,87,83,97,71,27,0,0,445,6,0,15,7,13,9,3,0,0,55,0,0,0,0,3,0,0,0,0,5,56,58,165,166,193,123,38,0,0,797,3,4,3,0,0,6,0,0,0,15,5,4,0,4,6,3,0,0,0,22,6,6,4,7,3,8,0,0,0,35
SAL20675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20676,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20677,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,13,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20678,0,0,3,3,11,9,4,0,0,47,0,6,3,0,0,5,4,0,0,12,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,6,8,7,15,15,10,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,7,15,16,10,0,0,66,6,0,0,0,0,0,10,9,0,26,0,0,0,3,0,0,0,0,0,4,10,6,8,7,12,18,19,10,0,93,0,3,0,9,6,9,3,0,0,30,0,0,0,6,0,9,0,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,4,14,11,21,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20679,0,0,5,0,6,16,0,0,0,29,3,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,5,6,10,22,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,10,22,4,0,0,47,4,0,0,0,0,3,3,0,0,15,3,0,0,0,0,4,0,0,0,12,9,4,3,3,10,23,10,4,0,71,0,0,3,0,3,6,0,0,0,8,0,0,0,4,7,8,3,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,4,3,14,10,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL20680,0,0,0,6,4,4,0,0,0,9,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,0,0,20,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,3,9,0,34,0,0,0,4,3,4,0,0,0,8,0,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,4,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20681,0,4,0,0,7,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,6,5,0,0,29,0,0,0,0,8,6,0,0,0,13,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,13,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20682,68,336,1311,1480,1107,733,131,8,0,5178,219,190,252,218,177,221,148,28,4,1448,26,17,51,37,38,40,23,10,0,252,0,12,25,22,12,8,5,0,0,89,313,549,1639,1761,1330,1001,306,49,4,6956,8,29,43,35,32,33,3,0,0,192,53,23,14,15,12,16,8,0,0,149,67,53,62,47,45,49,14,0,0,341,379,599,1700,1812,1374,1047,324,49,4,7292,297,105,143,166,183,319,874,743,273,3091,28,27,82,63,58,44,46,49,26,420,697,731,1926,2038,1609,1412,1243,836,306,10805,15,240,938,799,747,450,70,3,0,3257,269,303,558,740,632,514,182,19,0,3220,33,39,153,96,52,61,23,4,0,464,4,10,29,16,10,3,0,4,0,78,317,585,1678,1650,1439,1031,272,34,3,7014,7,17,25,22,14,18,0,0,0,106,43,25,37,25,32,16,9,0,0,183,50,46,61,53,48,33,6,0,0,290
SAL20683,16,92,159,227,272,217,22,0,0,999,60,60,24,27,42,51,26,3,0,291,8,8,9,7,7,19,4,0,0,56,0,0,0,0,7,0,0,0,0,9,89,162,196,260,319,286,57,3,0,1366,0,8,0,3,5,7,0,0,0,27,19,3,0,0,0,5,4,0,0,36,20,9,3,7,5,12,3,0,0,63,110,170,198,261,326,301,53,3,0,1424,84,24,12,14,19,58,169,98,16,494,0,0,4,11,6,6,4,4,0,33,200,193,209,284,345,363,234,111,16,1949,0,55,106,106,176,117,19,0,0,573,68,75,54,124,154,131,30,6,0,642,15,10,22,22,9,16,4,0,0,88,0,0,0,4,7,0,0,0,0,12,80,135,177,250,346,272,58,6,0,1314,0,0,3,0,5,3,0,0,0,11,8,3,3,4,5,3,0,0,0,24,14,5,8,4,4,11,0,0,0,42
SAL20684,34,137,323,415,392,291,61,3,0,1653,54,62,58,55,45,69,53,8,0,412,14,17,12,15,13,23,4,0,0,89,0,0,8,9,3,4,3,0,0,30,105,218,404,492,452,389,119,11,3,2181,5,3,5,8,4,13,3,0,0,47,19,7,4,0,0,3,4,0,0,38,27,13,9,8,5,15,4,0,0,81,124,228,411,501,459,404,126,11,3,2265,109,33,38,37,47,110,244,155,43,811,8,5,15,11,12,7,7,12,26,110,246,265,466,548,513,520,377,183,68,3183,5,58,204,196,254,174,21,5,0,915,102,115,140,263,199,196,43,9,0,1055,10,20,43,29,10,25,9,0,0,143,0,4,6,4,3,5,0,0,0,18,124,191,384,489,464,394,78,5,0,2132,0,5,3,5,0,0,0,0,0,17,22,3,6,4,8,5,0,0,0,52,24,9,8,9,12,3,0,0,0,70
