SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL20052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,0,5,0,0,0,0,3,4,9,5,0,13,6,0,0,0,3,0,3,0,0,8,10,4,0,0,11,3,6,0,0,9,3,0,0,0,4,0,3,0,0,3,0,4,0,0,8,0,3,0,0,6,0,0,0,0,0,48,26,5,0,83
SAL20053,14,0,4,0,22,7,0,3,0,13,3,0,8,0,10,8,0,6,0,16,27,3,14,0,47,13,3,41,4,58,114,15,37,7,179,96,8,55,6,167,89,29,46,8,169,91,63,39,4,192,46,51,37,9,135,72,60,24,0,161,118,117,27,8,268,73,82,14,0,171,44,59,3,0,110,23,38,0,0,56,38,53,3,0,93,56,63,28,5,146,20,6,7,0,33,952,653,392,46,2045
SAL20054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,16,4,0,0,26
SAL20055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,3,0,0,9,0,0,0,0,5,6,0,0,0,3,3,4,0,0,5,3,0,0,0,4,3,9,3,0,17,0,0,0,0,0,29,26,5,0,63
SAL20057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,14,8,7,0,28
SAL20058,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10
SAL20059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL20060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
SAL20061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8
SAL20062,7,3,3,0,16,5,0,0,0,4,6,0,5,0,7,0,0,10,0,9,7,3,6,0,20,4,5,12,0,23,24,10,13,3,47,14,14,16,0,47,18,18,18,3,55,25,18,25,3,71,14,27,11,0,50,21,22,14,0,57,27,53,10,3,98,25,38,8,0,73,20,17,4,0,41,14,17,0,0,27,13,31,0,0,50,7,22,12,0,39,4,6,4,0,14,248,307,168,28,748
SAL20063,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,4,3,0,0,0,3,4,0,0,0,3,0,4,0,0,9,3,9,0,0,14,3,7,3,0,7,4,3,0,0,6,6,6,0,0,8,4,7,0,0,11,0,0,0,0,6,0,10,0,0,10,5,6,0,0,15,0,3,0,0,9,0,0,0,0,0,47,56,19,0,116
SAL20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL20065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,11,0,0,0,0,0,7,6,0,0,7,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,31,16,9,4,65
SAL20066,17,6,9,0,30,5,4,3,0,13,3,0,9,0,14,4,0,5,0,9,13,6,3,7,27,7,0,11,0,30,30,0,17,0,52,27,10,19,3,60,45,8,24,4,80,52,12,24,0,93,35,18,21,3,77,61,19,19,0,103,133,32,38,6,206,136,40,11,3,195,105,58,19,4,189,83,41,3,4,126,380,504,54,7,941,36,49,19,5,111,12,0,0,0,15,1192,804,310,56,2367
SAL20067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,26
SAL20068,8,0,0,0,14,3,0,0,0,3,0,0,9,0,11,0,0,0,0,3,11,0,15,0,18,12,0,28,0,42,48,4,33,0,86,48,13,41,3,113,51,34,77,0,161,79,99,62,9,244,58,112,29,7,198,60,125,37,6,227,192,304,53,0,555,161,267,27,7,458,95,216,13,3,326,55,111,3,0,179,72,164,13,0,252,26,74,17,4,119,5,7,0,0,15,987,1550,464,38,3033
SAL20069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,16
SAL20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
SAL20071,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,4,7,0,0,0,10,3,0,0,0,3,5,0,0,0,8,7,0,0,0,10,0,3,0,0,6,4,4,0,0,7,6,11,0,0,14,3,10,4,0,14,3,8,0,0,16,3,4,0,0,6,8,14,0,0,23,0,8,0,0,13,0,0,0,0,4,67,64,9,0,141
SAL20072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,0,0,0,3,0,0,0,0,3,5,0,0,0,4,7,0,0,0,14,3,4,0,0,9,9,3,0,0,11,7,5,0,0,15,0,8,0,0,5,0,8,0,0,12,13,11,0,0,23,4,7,0,0,9,0,0,0,0,0,60,51,9,3,124
SAL20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,10,0,0,25
SAL20074,0,0,4,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,4,0,8,0,0,12,0,12,40,5,12,0,51,23,6,10,0,42,37,4,11,0,56,18,27,14,0,59,6,20,8,0,40,21,24,7,0,52,41,64,14,0,117,30,45,3,0,73,16,51,6,0,73,8,28,0,0,38,16,34,0,0,48,6,22,7,0,37,7,0,3,0,13,287,326,115,0,735
SAL20075,18,5,14,0,37,5,0,4,0,12,5,9,26,0,40,4,0,24,0,27,21,6,35,6,71,16,12,36,4,70,90,18,33,8,149,59,22,44,8,129,80,40,53,12,187,96,45,38,13,191,52,32,24,8,123,65,52,33,7,158,157,125,50,15,343,152,140,13,6,308,134,167,25,5,326,119,152,10,3,274,350,868,36,11,1264,35,91,30,0,166,17,13,14,0,44,1464,1802,540,98,3910
SAL20076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,6,0,0,12,4,9,0,0,7,0,4,0,0,8,0,0,0,0,0,9,13,0,0,21,0,4,0,0,3,0,0,0,0,0,26,31,0,0,63
SAL20077,28,3,14,3,42,0,5,0,0,6,3,3,5,0,18,6,0,3,0,6,8,7,12,0,24,5,3,3,0,11,44,9,15,3,64,32,13,18,0,58,37,25,24,0,80,53,21,20,5,96,28,37,19,3,84,30,21,12,0,68,58,70,41,7,175,42,93,21,5,159,48,86,18,0,152,31,101,7,0,130,146,690,24,0,859,18,55,19,0,94,3,6,0,0,13,619,1238,265,25,2142
SAL20078,15,3,18,0,36,6,0,5,0,14,11,0,11,0,22,3,0,10,0,23,22,7,11,0,38,15,11,16,0,35,48,9,24,0,80,35,12,39,3,93,44,26,38,0,109,43,31,24,10,107,29,23,15,6,60,31,29,13,3,80,73,80,37,5,195,50,84,10,0,143,52,94,7,0,151,42,68,8,0,115,94,351,20,0,470,17,46,21,0,85,4,7,0,0,19,635,872,322,31,1872
SAL20079,14,0,5,0,22,4,0,0,0,4,4,5,3,0,5,0,0,3,0,3,10,0,12,0,22,14,0,14,0,30,37,0,15,0,53,47,7,22,0,78,52,25,21,0,97,41,26,21,0,92,23,22,23,0,71,29,36,19,4,91,77,111,40,0,230,77,130,13,3,228,47,142,9,3,199,28,113,5,0,143,105,395,18,6,521,20,58,24,0,105,8,4,8,0,20,634,1087,277,25,2019
SAL20080,12,3,3,0,25,3,0,3,0,6,0,0,5,0,9,5,0,4,0,5,20,0,5,0,28,8,0,11,0,19,71,4,12,0,90,38,6,17,0,66,53,16,15,0,89,59,35,20,6,119,38,38,26,0,102,30,52,19,0,101,67,156,29,0,256,44,147,8,3,197,25,134,9,0,171,20,101,4,0,127,41,301,9,0,347,14,42,7,0,66,10,9,0,0,17,557,1058,201,13,1837
SAL20081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,5,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,0,4,16,22,5,0,39
SAL20082,6,3,0,0,14,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,3,4,0,10,0,0,9,0,7,38,3,12,0,43,20,7,13,0,38,13,6,10,0,34,24,25,12,3,60,10,36,10,0,53,16,24,6,0,43,31,59,14,0,104,32,67,5,0,97,18,74,3,0,100,11,48,0,0,59,20,158,9,0,188,9,34,5,0,52,0,10,0,0,11,247,552,115,7,922
SAL20083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,3,0,0,4,0,5,0,0,5,6,5,0,0,5,0,0,0,0,4,0,4,0,0,4,0,3,0,0,8,0,0,0,0,0,19,32,7,0,61
SAL20086,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,6,4,0,3,0,9,20,0,5,0,24,12,0,4,0,17,19,4,3,0,27,25,11,7,0,33,12,14,0,0,28,6,8,3,0,21,13,17,7,0,35,17,15,5,0,37,12,16,0,0,25,3,3,0,0,8,8,16,0,0,28,0,11,0,0,20,0,0,0,0,0,154,121,52,5,328
SAL20087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,12,0,9,0,14,0,0,0,0,8,38,4,0,3,51,20,8,8,4,35,22,4,10,0,35,14,15,4,0,34,4,14,6,0,27,8,10,0,0,14,15,17,3,0,38,9,9,0,0,21,0,6,0,0,11,0,4,0,0,9,9,7,0,0,14,3,8,11,0,25,5,3,0,0,17,177,112,60,4,362
SAL20088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20089,68,9,9,0,79,23,5,6,0,31,7,8,3,0,21,10,0,10,0,27,53,0,19,3,75,26,15,19,8,66,228,23,36,3,285,114,33,67,9,224,84,68,60,4,219,90,90,64,6,253,48,72,42,7,166,35,69,40,9,148,112,207,51,4,369,87,182,27,6,299,61,175,19,4,257,47,139,9,0,194,92,401,27,4,529,29,86,37,0,153,31,11,7,0,41,1260,1577,553,63,3456
SAL20090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,16
SAL20091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,0,6,0,15,9,0,0,0,11,4,3,0,0,11,14,3,4,0,22,0,5,6,0,11,3,8,0,0,16,11,19,5,0,29,10,10,4,0,26,4,18,0,0,24,0,10,0,0,8,13,24,7,0,45,3,7,0,0,14,0,0,0,0,0,101,119,36,0,253
SAL20092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,10,7,0,0,0,7,0,3,4,0,3,3,0,0,0,8,0,5,0,0,9,0,4,0,0,6,5,5,0,0,15,5,5,0,0,10,0,8,0,0,8,0,6,0,0,16,5,17,0,0,19,5,10,0,0,14,0,0,0,0,5,46,77,8,0,127
SAL20093,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,4,0,7,14,0,0,0,21,5,5,0,0,15,3,0,0,0,8,8,12,5,0,28,5,3,4,0,9,3,9,3,0,21,12,25,0,0,34,12,24,0,0,37,10,17,0,0,28,3,14,0,0,14,3,18,0,0,24,3,11,0,0,19,0,0,0,0,5,96,136,21,3,256
SAL20094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12
SAL20095,13,0,8,0,24,6,0,0,0,9,4,0,6,0,8,3,0,3,0,14,23,0,21,0,48,12,4,25,0,40,116,7,38,0,157,65,18,41,5,122,74,27,50,3,163,76,43,38,6,159,56,54,34,4,137,41,44,34,0,121,119,142,34,5,300,80,119,20,4,219,56,103,13,0,181,34,66,5,0,106,61,130,12,4,208,36,54,23,0,111,12,5,5,0,24,900,809,412,37,2154
SAL20096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,3,8,0,0,0,0,0,4,0,0,0,5,4,8,6,0,14,4,0,0,0,6,7,0,0,0,11,0,4,0,0,10,0,7,0,0,5,7,6,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,5,0,11,0,0,0,0,0,49,36,12,3,104
SAL20097,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,5,0,0,0,10,7,0,4,0,9,33,3,7,0,43,10,6,15,0,30,21,4,7,0,31,14,20,7,0,41,16,9,6,0,33,9,24,4,0,33,34,40,9,0,86,12,27,3,0,42,13,11,0,0,29,3,5,0,0,15,6,14,0,0,27,4,10,9,0,25,5,5,0,0,9,196,187,77,3,463
SAL20098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,3,4,0,0,0,7,6,4,0,0,16,7,6,0,0,10,4,4,0,0,9,12,10,0,0,18,3,10,0,0,5,3,13,0,0,11,0,0,0,0,0,0,4,0,0,7,0,3,0,0,6,0,0,0,0,0,57,39,8,0,105
SAL20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,13
SAL20101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,20
SAL20102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,19,11,0,0,33
SAL20103,13,3,9,0,20,8,0,0,0,8,0,0,10,0,12,11,0,14,0,23,25,8,20,0,44,14,3,30,0,50,136,9,63,4,209,84,21,59,6,173,88,48,62,10,203,96,74,51,8,231,44,63,31,5,137,42,59,20,3,128,92,117,23,4,237,57,81,11,0,152,23,53,9,0,80,11,22,9,0,37,27,37,0,0,77,44,42,29,0,124,26,5,8,0,35,845,645,449,43,1981
SAL20104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,3,0,0,0,0,5,0,5,0,0,3,0,4,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,12,15,13,0,35
SAL20105,8,0,3,0,9,0,0,0,0,8,0,0,3,0,7,0,0,3,0,0,4,0,12,3,20,4,0,7,0,12,25,4,0,0,34,12,3,13,6,30,20,15,14,3,49,27,17,16,6,63,36,7,6,5,53,25,16,5,3,55,73,41,20,5,139,76,21,6,6,108,64,39,0,4,101,51,28,0,0,77,153,194,12,3,364,18,29,9,0,52,6,3,5,0,10,600,420,141,40,1204
SAL20106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,6,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,4,0,0,6,0,0,0,0,0,9,14,3,0,29
SAL20107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,15
SAL20108,10,0,0,0,10,8,0,0,0,6,4,0,3,0,10,5,0,4,0,9,8,0,8,0,18,8,0,5,0,13,49,5,19,0,68,40,6,10,3,55,35,21,25,5,81,31,11,19,0,68,16,23,9,0,49,26,29,6,0,67,40,74,17,0,127,38,52,4,0,98,25,45,3,0,81,10,25,0,0,39,33,52,0,0,87,23,28,6,0,58,14,9,0,0,15,411,384,155,11,955
SAL20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14
SAL20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
