SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL20813,3,0,0,0,0,0,0,0,0,8,0,5,0,0,3,0,0,0,3,12,28,37,43,21,30,41,8,30,4,241
SAL20814,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,9,0,9,0,39
SAL20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL20816,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,7,30,35,11,39,47,15,27,0,210
SAL20817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,13,0,7,0,34
SAL20818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,13
SAL20819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20820,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,9,3,8,8,0,3,8,0,44
SAL20821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7
SAL20822,0,4,0,9,10,0,4,5,0,27,0,4,0,0,0,0,0,0,8,13,35,89,51,47,94,91,30,55,14,508
SAL20823,7,19,7,5,26,21,11,7,0,101,9,10,14,5,18,23,3,3,20,103,136,368,297,229,500,458,119,239,44,2386
SAL20824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
SAL20825,9,13,8,9,7,12,6,7,0,59,0,10,7,7,17,16,4,7,4,73,90,358,220,179,307,427,129,362,11,2092
SAL20826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,3,11,7,8,0,39
SAL20827,0,5,7,6,6,0,0,0,0,15,0,0,4,6,8,4,0,0,9,33,27,87,59,58,102,62,16,45,18,469
SAL20828,0,7,6,0,17,10,0,6,0,35,0,3,5,0,0,5,0,6,0,26,63,157,127,92,230,186,49,107,10,1015
SAL20829,10,16,7,11,5,11,0,7,0,62,5,4,4,4,8,14,5,3,12,57,128,353,250,191,444,459,130,223,21,2202
SAL20830,3,13,6,8,26,17,3,17,0,91,4,11,8,5,8,19,3,15,11,85,127,368,261,203,530,777,215,570,29,3078
SAL20831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,17,54,18,83,0,192
SAL20832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,10,0,6,0,35
SAL20833,3,0,0,0,8,5,0,0,0,21,0,7,0,0,9,4,0,4,9,34,37,71,44,35,74,75,18,34,11,397
SAL20834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,4,0,19
SAL20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SAL20836,0,7,4,0,5,7,0,0,0,30,6,4,4,9,5,8,4,5,3,37,59,177,140,115,239,216,63,125,22,1146
SAL20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,6,4,10,7,12,0,61
SAL20838,13,57,50,24,56,57,17,27,5,304,14,33,23,11,42,35,12,23,47,237,428,1007,866,597,1403,1298,383,761,124,6861
SAL20839,0,3,4,0,5,3,0,0,0,13,0,0,0,0,3,3,0,0,0,9,22,45,39,35,37,66,15,45,4,302
SAL20840,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,5,0,4,0,14,11,35,33,22,49,49,8,43,4,248
SAL20841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,12,12,7,15,21,7,52,6,127
SAL20842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,4,16,9,11,3,54
SAL20843,0,0,0,0,5,4,0,4,0,24,6,4,4,0,0,14,6,4,3,33,39,100,64,46,99,136,27,74,23,605
SAL20844,0,0,4,5,0,5,0,0,0,11,5,0,0,0,0,3,0,0,3,12,17,47,49,30,42,102,23,60,7,385
SAL20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,4,10,0,14,0,51
SAL20846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,6,0,34
SAL20847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,13,9,10,0,13,0,59
SAL20848,11,27,21,4,18,26,4,7,0,122,5,12,9,12,34,29,6,18,12,141,173,486,384,250,644,798,239,404,34,3412
SAL20849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,16,9,4,13,4,6,4,87
SAL20850,0,4,0,0,6,0,0,0,0,12,0,4,0,0,0,3,0,3,0,13,31,71,42,26,70,56,13,29,6,353
SAL20851,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,3,23,10,5,18,28,3,20,0,108
SAL20852,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,12,16,16,11,37,33,12,14,0,157
SAL20853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,3,0,26
SAL20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,7,0,7,0,28
SAL20855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,10,3,5,10,10,3,13,3,57
SAL20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20857,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,12,15,16,12,6,21,0,25,0,110
SAL20858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,5,9,16,6,34,0,94
SAL20859,6,18,3,6,15,13,0,17,0,71,5,6,0,4,12,9,0,5,16,59,101,299,192,157,297,331,100,252,28,1751
SAL20860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,28,11,12,25,21,3,21,0,121
SAL20861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,4,10,10,0,11,7,62
SAL20862,0,0,3,0,0,3,0,3,0,18,0,6,0,4,4,0,0,4,5,13,18,43,28,22,51,52,11,51,9,292
SAL20863,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,11,37,52,44,23,52,54,13,36,3,306
SAL20864,17,35,21,10,31,20,7,21,0,167,11,24,26,14,41,58,7,30,38,248,290,817,614,490,1028,1449,416,893,61,6051
SAL20865,28,60,41,28,60,62,19,38,3,335,6,42,27,23,54,74,22,46,38,325,540,1619,1174,756,1611,2123,644,1261,79,9808
SAL20866,8,18,17,14,18,29,6,17,5,121,8,21,9,6,22,29,9,7,12,122,199,606,414,325,561,804,243,507,25,3692
SAL20867,20,52,51,30,50,53,17,25,0,292,9,31,33,27,61,92,29,61,39,380,467,1098,916,730,1746,2235,710,1449,92,9438
SAL20868,13,19,16,9,30,24,3,14,0,138,3,20,13,11,30,31,10,17,20,144,162,497,333,266,524,625,216,385,50,3053
SAL20869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,14
SAL20870,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,12,13,35,26,14,27,49,12,26,0,205
SAL20871,28,68,71,23,87,95,16,33,5,421,13,59,39,28,169,153,26,48,110,654,439,1588,1292,870,2820,2504,539,855,240,11135
SAL20872,0,0,6,0,4,0,0,3,0,10,0,0,0,0,3,4,4,6,0,12,27,27,33,23,60,36,18,41,5,274
SAL20873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,9
SAL20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,4,6,10,10,9,14,3,28,8,71
SAL20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,18
SAL20877,0,3,0,0,0,4,0,4,0,12,0,0,0,3,5,3,0,3,3,12,16,46,56,35,67,73,17,46,11,369
SAL20878,46,83,84,42,139,116,26,43,10,588,36,101,81,50,231,180,27,44,144,892,682,2019,1891,1174,3986,3258,638,1072,314,15040
SAL20879,11,17,7,8,22,26,3,10,0,104,0,11,10,4,15,16,5,4,13,80,139,325,277,231,613,485,133,246,25,2473
SAL20880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,9,4,10,0,37
SAL20881,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,15,11,14,14,22,0,12,0,95
SAL20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,15,10,15,19,8,20,0,111
SAL20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL20885,26,48,47,30,63,68,12,35,4,333,20,46,32,26,85,95,26,46,74,454,589,1650,1332,858,2309,2736,726,1594,155,11941
SAL20886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,8
SAL20887,0,6,12,3,11,8,6,0,0,50,0,5,4,4,15,12,3,5,17,61,70,186,200,113,429,394,123,163,24,1709
SAL20888,0,3,0,5,4,6,0,0,0,22,0,5,5,0,6,6,0,7,0,26,45,126,80,53,142,209,58,121,10,847
SAL20889,3,3,0,0,10,3,5,3,0,30,3,0,6,0,22,17,0,3,19,72,37,112,94,69,234,185,41,69,26,862
SAL20890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,4,6,0,5,0,33
SAL20891,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,15,48,37,27,56,62,13,20,0,287
SAL20892,0,10,4,4,4,9,0,10,0,54,5,5,3,0,6,14,0,3,12,54,105,205,143,146,219,290,66,167,37,1376
SAL20893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,22,20,0,22,20,10,14,0,122
SAL20894,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,7,6,3,7,3,9,0,57
SAL20895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4
SAL20896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,18,9,7,21,9,14,3,97
SAL20897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,10,6,7,11,21,4,15,0,78
SAL20898,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,8,3,8,12,6,6,4,60
SAL20899,0,16,3,3,7,9,0,9,0,54,6,5,6,0,20,13,0,4,8,53,80,176,137,98,323,358,110,215,16,1496
SAL20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,4,0,19
SAL20901,9,30,18,11,25,10,4,5,4,115,5,10,5,3,27,27,9,13,15,120,180,506,428,321,737,804,254,444,30,3707
SAL20902,0,5,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,0,15,8,51,25,19,24,35,18,25,0,200
SAL20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
SAL20904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,6,0,8,4,16,0,56
SAL20905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,54,30,13,35,15,7,33,11,202
SAL20907,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,15,12,3,11,20,5,12,0,95
SAL20908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,14,12,4,7,0,48
SAL20909,9,41,33,14,57,34,9,6,4,213,13,39,47,20,68,47,16,12,89,348,286,862,805,451,1286,1136,259,374,181,5645
SAL20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,15
SAL20911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL20912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,5,3,12,7,9,3,54
SAL20913,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,15,8,6,20,16,4,14,0,87
SAL20914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,3,0,5,0,34
SAL20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,5,0,18
SAL20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20917,38,79,71,34,127,118,30,42,5,555,17,61,49,50,165,158,31,65,78,686,680,2031,1617,1114,3176,3099,815,1265,181,13971
SAL20918,3,9,0,0,5,4,0,9,0,21,6,4,3,0,10,4,0,7,6,40,58,137,78,55,129,178,51,111,6,808
SAL20919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,5,0,8
SAL20920,3,6,0,0,4,0,0,0,0,13,0,3,0,0,0,0,0,5,0,13,30,65,46,14,33,44,22,31,10,295
SAL20921,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,7,21,30,61,61,38,39,49,20,85,22,397
SAL20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,12
SAL20924,9,32,16,12,38,31,7,18,0,174,9,28,19,15,38,61,17,39,45,273,287,682,596,445,1122,1461,479,1029,88,6186
SAL20925,20,30,21,26,45,49,6,14,0,204,9,40,20,19,34,53,17,35,21,250,373,1021,753,602,1405,1762,546,1140,59,7669
SAL20926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,5,6,10,3,10,0,59
SAL20927,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,5,4,3,3,8,0,3,0,29
SAL20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20929,12,29,14,14,23,15,5,13,0,105,0,23,16,14,39,21,3,8,27,144,178,497,438,292,760,795,229,387,59,3617
SAL20930,0,0,0,0,0,3,0,0,0,12,4,3,0,0,5,4,0,0,3,22,28,107,72,47,32,71,22,65,13,446
SAL20931,0,14,11,3,9,8,4,9,0,65,3,7,3,0,5,6,4,4,14,49,122,380,275,166,429,323,87,179,20,1990
SAL20932,0,3,3,3,10,0,0,0,0,22,3,0,0,0,5,6,0,3,0,22,26,54,36,21,62,49,21,40,8,328
SAL20933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,8,11,10,20,7,16,0,92
SAL20934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,12
SAL20935,23,44,48,31,54,58,6,23,3,293,14,45,53,15,77,97,7,29,102,443,502,1261,1242,782,2252,2153,552,942,158,9841
SAL20936,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,5,9,3,12,14,4,15,5,76
SAL20937,13,23,22,13,40,33,3,13,0,164,11,34,16,9,45,44,7,20,40,226,231,760,618,365,1086,1095,257,442,74,4928
SAL20938,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,10,26,21,17,19,45,14,30,7,178
SAL20939,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,10,30,20,8,14,17,3,11,0,118
SAL20940,3,5,4,0,3,12,0,0,3,30,0,4,4,0,0,6,0,3,6,21,52,141,107,79,89,137,37,85,23,742
SAL20941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,19,9,11,9,4,3,4,3,75
SAL20942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,7,0,22
SAL20943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,0,19
SAL20944,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,3,10,3,10,5,13,0,19,0,70
SAL20945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,10
SAL20946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,0,34
SAL20947,80,110,76,52,124,125,28,41,9,651,28,84,63,31,158,198,51,63,126,804,1000,2474,2015,1508,3797,3703,973,1524,280,17270
SAL20948,10,10,11,3,14,28,7,6,0,85,8,21,21,7,30,38,6,11,27,164,106,286,211,168,482,441,127,155,57,2038
SAL20949,17,49,42,27,45,55,14,29,0,278,19,52,19,27,58,62,10,52,61,351,516,1485,1101,785,1531,1924,582,1174,103,9192
SAL20950,10,29,20,9,37,34,3,13,0,150,5,11,17,6,72,44,11,8,38,219,239,493,468,328,1253,1140,249,393,91,4649
SAL20951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,9,5,10,4,0,6,0,52
SAL20952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,11,4,3,6,6,7,0,57
SAL20953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL20954,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,7,14,53,29,21,32,39,5,38,11,248
SAL20955,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,4,31,15,15,14,17,3,13,5,113
SAL20956,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,16,14,3,6,16,4,32,0,94
SAL20957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL20958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,4,0,0,0,0,25
SAL20959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,10,0,25
SAL20960,6,3,6,0,4,6,0,0,0,20,0,0,3,0,4,6,0,3,0,17,52,84,78,60,124,158,41,91,0,696
SAL20961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,3,11,0,35
SAL20963,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,4,5,8,11,4,18,0,64
SAL20964,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,12,10,13,6,10,18,4,15,0,85
SAL20965,3,0,4,0,0,0,0,0,0,18,0,4,0,0,3,8,0,3,0,20,21,93,60,54,105,118,44,73,10,570
SAL20966,0,11,3,4,9,19,3,6,3,63,3,5,0,0,12,13,4,0,12,51,52,166,112,81,168,211,59,143,28,1020
SAL20967,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,0,7,9,15,5,9,19,33,4,26,0,121
SAL20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,3,9,12,3,3,0,53
SAL20969,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,16,12,5,15,19,8,45,3,131
SAL20970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,10,0,26
SAL20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,3,6,11,0,32
SAL20973,4,17,9,6,15,6,0,8,0,74,5,20,5,5,24,18,3,14,13,107,179,549,383,277,558,615,157,384,36,3137
SAL20974,11,18,20,8,21,20,7,11,0,117,0,20,8,10,16,22,7,15,25,121,232,588,465,321,803,865,274,458,45,4044
SAL20975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL20976,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,13,11,9,14,17,26,0,19,0,99
SAL20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,12
SAL20978,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,3,0,0,20
SAL20979,7,11,8,3,5,13,0,6,0,51,5,9,3,3,10,23,0,9,4,74,77,196,122,94,234,273,63,155,32,1255
SAL20980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,0,24
SAL20981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,3,9,7,4,7,0,41
SAL20983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10
SAL20984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,8,15,4,10,0,45
SAL20985,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,13,8,9,5,11,3,11,4,57
SAL20986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL20987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,20
SAL20989,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,7,11,44,27,23,27,37,12,24,4,210
SAL20990,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,8,5,14,9,3,10,9,65
SAL20991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,3,0,4,4,3,12,0,34
SAL20992,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,12,0,0,4,7,6,5,0,36
SAL20993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,6,3,4,0,5,0,34
SAL20994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,16
SAL20995,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,4,3,4,0,0,0,26
SAL20996,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,4,5,0,25
SAL20997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
SAL20999,0,0,0,0,7,0,0,0,0,6,0,4,0,0,0,0,0,0,3,10,12,31,25,14,40,27,14,57,5,225
SAL21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,9,10,6,3,19,0,73
SAL21001,15,37,23,16,23,31,6,34,0,181,7,30,13,12,30,46,15,16,18,179,258,845,525,411,886,1090,340,709,75,5141
SAL21002,0,0,4,5,4,0,0,4,5,21,0,0,0,0,3,0,0,0,0,19,22,56,40,36,82,86,24,64,14,432
SAL21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,10,0,20
SAL21004,12,24,20,18,26,33,4,13,0,138,5,21,22,3,33,31,5,13,37,169,180,445,388,258,767,780,188,305,74,3377
SAL21005,0,0,0,0,0,6,0,0,0,6,0,0,3,0,0,3,0,0,3,15,9,29,30,15,35,42,20,23,9,217
SAL21006,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,8,17,6,5,8,22,3,22,0,94
SAL21007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,4,3,0,0,3,36
SAL21008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,5,6,5,9,24,3,65
SAL21009,4,18,14,11,17,11,10,0,0,94,5,12,7,5,50,25,7,10,28,148,141,355,292,215,663,755,156,231,54,2870
SAL21010,37,83,53,23,52,49,25,44,0,366,14,69,41,18,80,106,24,68,70,496,665,2286,1572,968,2216,3159,959,2281,122,14227
SAL21011,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,4,8,6,3,14,7,9,0,60
SAL21012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,6
SAL21013,42,108,84,46,97,94,23,41,3,561,32,131,104,54,191,212,28,54,152,957,710,2999,2466,1354,4406,4611,888,1582,276,19288
SAL21014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,17
SAL21016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,10,0,20
SAL21017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,12
