SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL20188,0,0,3,0,6,0,10,0,0,0,0,0,0,0,5,0,16,12,31,0,63,0,0,4,0,6,0,8,0,0,20,11,94,3,131,3,0,7,5,14,0,36,3,5,5,9,11,4,36,0,0,7,5,12,0,21,0,0,10,10,16,3,34,0,0,10,10,9,0,25,3,0,11,7,5,0,25,0,0,0,0,0,0,7,18,4,46,11,6,5,87,0,0,5,0,13,0,25,5,7,23,14,13,0,57,31,18,43,10,5,0,107,6,8,21,17,16,0,67,4,0,4,7,6,0,16,4,0,3,3,26,0,42,12,0,5,4,14,4,41,97,44,235,141,302,19,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,10,0,29,0,0,5,3,0,0,7,0,0,3,5,5,3,21,4,0,3,9,0,0,18,3,3,10,12,11,6,45,0,0,9,3
SAL20189,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,19,0,27,0,0,0,0,0,0,3,0,0,0,3,45,4,59,0,0,4,0,7,0,17,0,0,0,5,8,0,16,0,0,0,3,3,0,6,0,0,0,4,8,0,17,0,0,0,0,0,0,5,0,0,4,0,0,0,9,0,0,0,0,3,0,0,5,0,12,3,4,0,20,0,0,0,6,0,0,5,0,0,3,6,5,0,19,10,3,13,7,0,0,33,4,4,5,3,5,0,19,0,0,4,0,6,0,12,0,0,0,0,7,0,14,0,0,5,0,3,0,4,13,8,69,39,141,6,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,3,4,4,9,0,14,0,0,6,0
SAL20190,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,12,6,14,0,27,0,0,0,3,4,0,9,0,0,4,10,78,0,99,0,0,3,0,4,0,11,0,0,4,0,3,0,12,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,3,0,4,0,10,0,0,3,3,0,0,4,0,0,0,0,0,0,8,7,0,15,8,6,0,40,0,0,0,3,5,0,6,0,0,0,4,4,0,16,4,0,0,0,3,0,10,0,0,12,6,9,0,23,0,0,0,0,0,0,5,0,0,5,5,17,0,25,0,0,6,0,6,0,12,21,3,78,53,170,4,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,3,0,10,0,0,8,4,7,0,18,0,0,0,4
SAL20191,0,0,0,5,4,0,5,0,0,0,0,0,0,3,7,0,18,10,57,3,104,0,0,3,4,11,0,15,4,0,10,9,130,4,164,3,0,10,3,15,0,28,5,0,23,14,20,0,66,0,0,5,13,24,0,39,3,0,15,17,26,0,73,0,0,5,0,3,0,6,4,0,6,0,4,0,17,0,0,0,0,3,0,4,12,4,31,9,9,0,66,6,0,4,5,12,0,24,11,0,18,7,11,3,50,8,5,16,9,3,0,51,5,0,25,4,11,0,55,0,0,0,0,0,0,7,4,0,6,7,21,0,39,6,0,0,4,21,8,46,81,18,196,130,397,31,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,0,23,0,0,6,0,4,0,10,0,0,3,5,11,0,22,0,0,3,4,4,0,14,0,3,19,18,32,3,80,3,0,9,11
SAL20192,0,0,4,0,5,0,14,0,0,0,0,0,0,0,0,0,16,7,52,4,80,0,0,9,4,9,0,21,0,3,11,9,149,8,185,0,0,4,4,16,4,31,0,0,10,13,21,0,51,0,0,4,9,6,0,21,0,0,10,12,20,4,43,0,0,5,5,0,0,8,0,0,5,4,8,0,16,0,0,0,4,5,0,12,5,3,31,7,7,0,46,0,0,0,5,12,0,24,0,0,8,11,19,3,46,7,11,14,5,10,0,48,5,3,20,14,13,0,60,0,0,4,0,3,0,3,0,0,6,4,23,0,28,0,0,4,3,16,3,34,34,20,164,120,405,26,764,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,7,11,3,21,0,0,3,5,0,0,10,0,0,7,5,0,0,19,0,0,0,4,0,4,8,6,3,12,28,40,4,86,4,0,8,12
SAL20193,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SAL20194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20195,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,5,4,0,0,12,0,0,0,0,0,0,0,3,0,9,3,42,0,62,3,0,5,0,5,0,9,0,0,6,5,5,0,11,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,7,4,0,17,0,0,0,23,0,0,3,0,0,0,10,0,0,9,0,4,0,11,3,0,4,7,0,0,14,4,0,8,0,0,0,20,0,0,3,0,0,0,5,0,0,0,0,8,0,6,0,0,0,0,6,0,9,22,0,67,38,75,5,210,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,0,7,0,0,4,9,3,0,16,0,0,4,0,0,0,3,0,0,3,9,3,0,14,0,0,0,6
SAL20196,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,5,0,8,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,4,35,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0
SAL20197,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20198,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,13,4,7,3,34,0,0,3,0,0,0,5,3,0,7,4,34,6,52,0,0,5,6,3,0,14,0,0,10,4,4,0,24,3,0,3,3,9,0,23,7,0,6,5,5,0,22,4,0,0,0,0,0,6,5,0,11,4,3,0,20,0,0,4,0,0,0,4,11,0,28,8,0,0,47,0,0,3,4,0,0,10,4,0,4,3,3,0,17,12,5,9,3,0,0,26,7,0,14,4,3,0,39,0,0,6,0,0,0,13,0,0,6,3,7,0,13,3,0,4,4,7,3,10,66,15,136,58,91,19,386,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,15,0,0,4,0,0,0,3,0,0,6,0,0,0,7,0,0,3,5,0,0,6,0,3,10,0,4,0,22,0,0,0,0
SAL20199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,3,8,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20201,4,0,10,3,10,0,24,0,0,0,0,0,0,9,32,3,34,31,103,3,210,3,0,12,9,9,0,38,16,0,58,52,438,9,577,6,0,20,11,42,0,81,28,3,48,24,63,0,166,16,0,31,22,59,0,137,25,4,32,15,59,3,135,7,4,15,8,3,0,37,9,9,47,18,10,0,87,0,0,15,3,9,0,30,43,18,104,25,28,0,218,7,5,20,8,23,4,64,19,15,71,41,47,0,198,86,39,115,24,21,5,293,59,21,105,34,66,6,282,3,0,19,6,11,4,40,10,0,8,10,52,0,82,11,0,24,12,44,15,99,383,120,785,356,1097,56,2805,0,0,4,5,3,0,7,0,0,0,0,0,0,0,4,0,16,17,18,0,70,6,3,5,7,10,0,27,4,3,15,11,18,0,52,0,0,4,7,19,0,29,8,0,62,42,78,10,207,13,4,42,17
SAL20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20203,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,5,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,37,4,49,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20204,0,0,19,15,33,3,68,0,0,0,0,6,0,7,9,0,9,26,103,12,164,0,0,3,5,23,0,40,15,0,31,24,284,12,371,0,0,0,6,21,0,31,0,0,10,12,41,6,74,0,0,0,6,26,0,44,0,0,0,8,33,0,43,4,0,0,5,7,0,9,0,0,4,0,0,0,8,0,0,3,3,3,0,15,8,3,19,10,11,0,47,0,0,4,0,24,4,33,7,5,18,34,40,4,117,14,15,26,15,17,3,83,15,3,24,12,28,4,94,0,4,0,5,11,0,19,0,0,3,7,50,4,65,3,0,7,3,47,15,71,81,38,182,207,819,83,1402,0,0,11,18,12,0,46,0,0,0,4,3,0,3,0,4,8,11,21,0,53,0,0,0,0,0,0,0,8,0,13,10,20,0,55,0,0,3,3,4,0,12,4,0,14,9,58,8,94,0,0,4,11
SAL20205,0,0,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
SAL20206,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,9,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20208,0,0,3,3,9,0,17,0,0,10,3,9,0,27,11,0,23,3,43,0,86,4,0,7,0,3,5,12,3,4,9,9,95,0,118,0,0,8,6,9,0,17,0,0,9,8,26,0,47,5,0,21,12,25,4,60,0,0,0,6,12,0,30,6,0,0,3,3,0,12,5,4,23,10,4,0,46,0,0,5,8,12,0,26,10,8,55,11,11,0,91,4,0,6,5,11,0,14,5,4,27,14,15,0,73,23,13,38,7,4,5,88,43,15,72,23,20,8,174,0,0,3,3,0,0,11,7,3,0,8,14,0,31,3,0,0,3,11,6,27,123,58,309,138,343,24,999,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,10,5,4,0,23,3,0,0,0,0,0,7,0,0,3,8,3,0,14,0,0,0,0,0,0,8,3,5,20,11,23,4,67,3,4,10,12
SAL20209,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20210,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20211,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20214,3,0,0,6,3,0,11,4,0,6,0,3,0,16,51,3,108,36,53,14,262,11,5,27,3,12,0,53,23,7,112,52,233,8,437,19,4,55,25,20,0,129,33,10,109,46,29,11,238,14,0,50,33,30,8,139,29,3,59,22,26,5,147,20,4,61,10,9,0,111,78,21,162,37,15,14,323,12,4,26,19,15,3,77,150,38,359,53,31,16,641,19,5,27,27,22,0,98,54,14,90,35,31,0,225,80,29,89,28,18,0,246,61,18,120,39,13,14,259,7,0,38,10,18,0,69,10,0,25,12,51,3,100,18,4,57,17,23,16,136,695,169,1574,503,651,117,3718,0,0,4,0,3,0,4,0,0,3,0,0,0,8,27,5,70,12,10,0,128,10,7,17,3,0,0,40,9,3,47,16,19,0,102,18,3,53,15,11,0,100,30,8,135,64,41,5,291,12,0,50,34
