POW_SA2_CODE_2021,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000_3499_Mng,CI_II_3000_3499_Pro,CI_II_3000_3499_TecTW,CI_II_3000_3499_CoPSW,CI_II_3000_3499_ClAW,CI_II_3000_3499_SWks,CI_II_3000_3499_MaOpDv,CI_II_3000_3499_Lab,CI_II_3000_3499_IDNS,CI_II_3000_3499_Tot,CI_II_3500mo_Mng,CI_II_3500mo_Pro,CI_II_3500mo_TecTW,CI_II_3500mo_CoPSW,CI_II_3500mo_ClAW,CI_II_3500mo_SWks,CI_II_3500mo_MaOpDv,CI_II_3500mo_Lab,CI_II_3500mo_IDNS,CI_II_3500mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000_3499_Mng,LE_IDNS_3000_3499_Pro,LE_IDNS_3000_3499_TecTW,LE_IDNS_3000_3499_CoPSW,LE_IDNS_3000_3499_ClAW,LE_IDNS_3000_3499_SWks,LE_IDNS_3000_3499_MaOpDv,LE_IDNS_3000_3499_Lab,LE_IDNS_3000_3499_IDNS,LE_IDNS_3000_3499_Tot,LE_IDNS_3500mo_Mng,LE_IDNS_3500mo_Pro,LE_IDNS_3500mo_TecTW,LE_IDNS_3500mo_CoPSW,LE_IDNS_3500mo_ClAW,LE_IDNS_3500mo_SWks,LE_IDNS_3500mo_MaOpDv,LE_IDNS_3500mo_Lab,LE_IDNS_3500mo_IDNS,LE_IDNS_3500mo_Tot
206051513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,6,5,10,0,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,3,13,0,4,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,6,3,0,0,4,0,0,0,3,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
206051514,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,11,7,15,4,0,11,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,4,0,17,0,0,0,6,0,0,0,0,0,11,0,3,0,3,3,0,0,3,0,20,3,0,0,4,4,0,3,0,0,23,0,9,3,0,7,0,0,0,0,16,4,3,0,0,4,0,0,0,0,16,8,3,0,0,0,0,0,0,3,19,6,10,5,0,0,3,0,0,10,31,0,7,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,10
206061135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,9,15,5,4,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,4,0,3,6,0,0,15,0,3,0,0,0,0,0,0,0,10,3,0,4,0,0,5,0,0,0,17,0,0,6,6,3,3,4,4,3,24,4,6,0,0,0,4,4,0,0,9,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,4,0,0,0,12,0,3,4,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,15
206061136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,9,8,30,17,8,0,8,0,93,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,3,5,5,0,0,0,0,0,25,0,5,5,6,0,0,0,0,0,18,0,4,5,6,7,8,0,0,0,31,5,9,9,3,7,0,0,0,0,37,4,8,3,4,4,6,0,3,0,27,0,12,0,0,3,0,0,0,0,19,9,7,4,0,0,0,0,0,4,18,5,8,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
206061138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,4,4,0,0,5,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,6,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,4,3,3,3,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
206061515,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,6,3,3,8,0,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,11,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,12,0,3,0,5,3,0,0,0,0,11,0,4,0,3,0,6,0,0,0,12,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,0,0,13
206061516,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,8,4,0,0,7,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,13,0,0,0,3,6,0,0,0,0,11,4,5,0,6,0,3,0,0,0,21,4,4,4,0,4,0,0,6,0,16,5,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7
206071139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,7,21,4,8,8,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,6,0,6,0,0,3,0,0,5,0,22,0,0,0,0,4,0,3,0,0,18,3,0,0,0,9,0,0,0,0,23,3,4,0,0,4,0,0,0,0,20,3,6,0,3,0,0,0,5,3,21,4,6,0,0,0,0,0,0,0,12,5,12,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,10
206071140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
206071141,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,13,10,10,4,7,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,4,0,17,3,4,0,5,0,0,0,5,6,14,0,3,0,0,6,0,4,3,0,18,0,5,4,10,0,0,5,3,4,30,3,3,7,3,7,4,0,3,0,36,0,12,3,0,4,0,0,0,0,24,8,4,0,0,3,7,0,0,4,20,4,4,0,0,8,0,0,0,0,14,11,5,4,3,4,0,0,0,4,26,3,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,13
206071142,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,9,30,21,9,3,11,0,115,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,13,5,0,3,6,0,0,0,3,7,28,0,13,8,5,3,4,0,9,0,38,3,13,3,12,4,5,4,3,5,45,0,7,8,0,0,0,0,0,4,23,4,9,0,0,0,0,0,0,0,28,5,12,0,0,0,0,0,0,0,14,3,17,6,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11
206071143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,4,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,0,0,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,7,0,5,4,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206071517,3,4,0,0,4,6,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,23,11,23,46,27,5,7,0,170,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,5,0,0,0,13,0,0,0,4,0,0,0,0,4,12,0,0,0,10,3,0,4,0,4,28,0,0,0,0,0,7,0,0,0,19,3,4,6,0,0,7,0,0,7,36,12,3,9,3,14,8,4,0,6,54,12,11,8,0,6,8,0,0,3,42,7,11,3,0,6,3,0,0,4,38,6,11,0,3,4,0,0,0,3,32,19,31,3,0,3,11,0,6,11,79,4,6,0,0,0,0,0,0,0,13,9,13,0,0,0,3,0,0,3,33
206071518,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,5,10,11,30,11,0,13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,4,0,5,0,14,0,0,0,0,3,4,0,4,0,15,0,0,3,3,7,0,0,3,5,23,4,6,7,6,3,4,5,0,0,32,3,13,11,7,6,5,0,0,5,49,0,11,0,0,13,0,0,0,0,26,7,6,0,0,5,0,0,0,3,17,8,7,4,0,4,0,0,0,0,21,9,10,3,0,0,3,0,0,0,27,4,11,0,0,0,0,0,0,3,16,6,8,0,0,0,0,0,0,0,17
207011146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
207011147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,4,0,3,0,31,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0,6,0,0,3,7,3,5,0,0,0,19,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,3,3,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,5
207011148,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
207011149,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,3,6,13,14,4,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,5,3,3,0,0,0,16,0,0,3,5,0,0,0,0,6,22,0,6,0,9,3,4,0,0,0,19,0,4,0,0,8,0,0,0,0,15,0,0,0,5,3,3,0,0,0,14,0,0,5,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,3,0,17,4,0,0,0,0,4,0,0,0,8,5,5,0,0,0,0,0,0,0,12
207011150,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,10,0,4,5,11,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,4,0,3,4,0,0,0,0,19,0,4,3,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,3,7,5,3,0,0,0,0,0,0,0,6,4,8,0,0,3,0,0,0,0,17,3,5,0,0,0,0,0,0,0,9,7,10,0,0,0,4,0,0,0,20
207011152,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,24,8,0,4,0,66,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,10,0,3,0,4,0,4,0,5,0,17,0,3,4,0,4,0,3,0,0,19,4,0,0,0,5,4,0,3,0,22,0,8,3,4,3,0,0,0,0,24,6,7,0,3,0,0,0,0,0,9,3,6,0,0,3,3,0,0,0,11,5,6,0,0,3,0,0,0,0,21,0,3,0,0,0,0,0,0,4,4,5,5,0,0,0,0,0,0,0,15
207011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,3,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
207011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,9,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,9,0,0,0,3,4,0,0,0,0,10,0,0,0,4,3,0,0,0,0,12,0,0,0,7,7,4,0,0,0,20,0,5,0,0,0,3,0,0,0,8,7,0,5,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,5,3,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,12
207011519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,13,8,7,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,6,0,0,0,3,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,13,0,5,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,7,3,3,0,0,3,0,0,0,0,19,0,0,0,0,0,5,0,0,0,9,0,3,0,0,0,0,0,0,0,4
207011520,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,10,15,8,4,3,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,3,7,0,6,0,3,4,3,0,0,4,24,3,0,0,3,5,0,0,0,0,17,5,3,0,0,0,0,0,0,0,10,0,0,4,0,0,6,0,0,3,12,0,4,0,0,0,0,0,0,0,7,3,9,0,0,0,3,0,0,0,15,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3
207011521,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,4,11,14,8,3,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,13,4,0,0,0,3,0,0,0,0,7,0,4,0,4,4,3,0,4,0,19,0,5,0,0,4,0,0,0,3,5,0,3,0,0,3,0,0,0,0,8,4,0,0,4,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,8,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,6
