POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
201021009,6,12,0,0,19,0,0,0,0,0,3,5,0,0,12,0,0,0,0,0,24,29,0,0,53,5,0,0,0,5,0,6,0,0,7,0,5,3,0,5,3,3,0,0,7,3,0,0,0,3,0,0,0,0,0,0,13,0,0,13,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,5,0,0,0,0,0,3,0,0,4,4,3,0,5,11,65,92,5,8,163,26,3,0,0,30,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,31,7,0,0,38,0,0,0,0,0,6,0,0,0,3,7,0,0,0,11,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,0,0,0,22,3,0,0,0,3,0,0,0,0,0,9,0,0,0,9,9,3,0,0,15,3,0,0,0,6,12,5,0,0,15
201021010,30,34,5,0,67,0,0,0,0,0,5,8,0,0,10,0,0,0,0,0,13,21,0,0,31,0,0,0,0,0,0,3,3,0,9,0,9,3,0,11,4,3,0,0,10,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,15,9,0,0,33,3,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,8,0,0,8,0,3,0,0,4,4,0,0,0,8,90,113,8,4,216,58,27,0,0,90,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,37,6,0,0,44,5,0,0,0,5,12,6,0,0,16,6,3,0,0,12,0,0,0,0,10,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,3,0,0,20,10,0,0,0,10,0,0,0,0,0,0,0,0,0,5,20,5,0,0,24,7,0,0,3,12,20,3,0,0,22
201021011,18,18,0,0,38,0,0,0,0,0,4,20,0,0,24,0,4,0,0,4,18,21,0,0,42,4,3,0,0,6,3,21,0,0,29,3,40,12,0,55,5,5,0,0,16,7,4,0,0,9,5,0,0,0,6,3,6,0,0,13,30,34,0,0,61,8,4,0,0,18,3,0,0,0,3,4,7,0,0,11,0,8,0,0,17,8,7,0,0,12,10,10,0,0,16,9,6,0,0,18,153,237,18,0,403,79,23,0,0,96,0,0,0,0,0,26,6,0,4,35,0,0,0,0,0,58,19,0,0,80,4,0,0,0,3,52,13,0,0,65,45,19,0,0,67,14,3,0,0,18,14,4,0,0,16,3,0,0,0,3,7,0,0,0,7,71,9,0,0,82,28,10,0,0,41,0,0,0,0,0,32,0,0,0,29,50,7,0,0,58,31,0,0,0,36,28,8,0,0,36
201021012,18,42,0,3,58,0,0,0,0,3,0,5,0,0,6,0,4,0,0,4,12,40,0,0,56,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,8,7,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,6,0,0,20,3,5,0,0,8,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,7,6,4,0,0,8,75,132,5,5,208,59,18,0,0,71,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,14,3,0,0,22,0,0,0,0,0,7,0,0,0,7,3,0,0,0,3,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,6,4,0,0,15,0,0,0,0,0,8,0,0,0,10,5,0,0,0,5,0,0,0,0,4,11,0,0,0,15
201031013,15,19,0,0,42,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,10,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,0,0,89,43,32,0,3,73,0,0,0,0,0,10,3,0,0,15,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,12,0,0,0,13,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,7,0,0,0,5,0,0,0,0,7,0,0,0,0,0
201031014,13,48,0,0,65,0,0,0,0,0,0,9,0,0,8,3,0,0,0,3,6,9,0,0,9,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,6,4,3,0,0,4,0,0,0,0,0,34,86,5,0,125,44,31,0,0,71,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,4,0,0,0,7,4,7,0,4,13,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,5,0,0,10
201031015,6,12,0,0,26,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,5,0,0,5,0,0,0,0,0,26,47,0,0,68,23,17,0,7,45,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,3,0,0,16,5,0,0,0,5,3,0,0,0,3,0,0,0,0,7,4,0,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,6,7,4,0,0,8
201031016,0,4,0,0,4,0,5,0,0,5,0,6,0,0,11,0,0,0,0,0,5,15,0,0,23,0,0,0,0,0,8,13,4,0,25,0,14,4,0,20,4,9,0,0,19,0,9,0,0,7,0,5,0,0,4,0,3,0,0,3,7,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,21,0,0,0,0,0,4,14,0,0,21,0,0,0,0,4,32,121,13,0,167,4,0,0,0,5,0,0,0,0,0,7,4,0,0,13,0,0,0,0,0,14,9,0,0,25,0,0,0,0,0,7,12,0,0,23,3,12,0,0,13,3,3,0,0,11,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,3,0,0,17,14,0,0,0,14,0,0,0,0,0,3,0,0,0,3,25,8,0,0,33,5,0,0,0,5,27,11,0,0,38
201031017,12,30,3,0,44,0,0,0,0,0,0,3,0,0,9,0,4,0,0,0,5,9,0,0,17,0,3,0,0,3,4,6,0,0,15,3,0,0,0,4,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,0,0,0,0,36,70,11,0,115,29,28,0,0,59,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,17,0,0,0,18,3,0,0,0,3,3,3,0,0,4,5,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,5,0,0,0,9,0,0,0,0,0,3,0,0,0,3,5,6,0,0,8,10,0,0,0,9,13,0,0,0,13
202011018,0,4,0,0,3,0,0,0,0,4,7,31,15,0,50,0,0,0,0,7,25,49,17,0,91,0,3,0,0,3,8,82,13,0,104,8,60,17,0,90,9,10,0,0,15,0,0,0,0,0,3,48,0,0,51,4,26,13,0,48,14,92,43,0,147,3,7,4,0,18,0,3,4,0,8,5,4,0,0,7,35,104,19,0,153,0,9,5,0,10,8,54,0,0,67,6,13,3,0,24,146,596,151,3,897,4,0,0,0,6,0,0,0,0,0,15,7,0,0,21,0,0,0,0,0,67,20,0,0,78,0,0,0,0,3,39,34,0,0,72,18,28,6,0,58,14,3,0,0,20,3,0,0,0,5,0,6,0,0,8,0,0,0,0,5,30,27,4,0,61,24,0,0,0,31,0,0,0,0,0,22,6,0,0,24,130,40,5,0,177,11,0,0,0,13,66,18,0,0,81
202011019,0,0,0,0,0,0,0,0,0,4,0,7,6,0,12,0,0,0,0,0,10,26,0,0,36,4,0,0,0,5,5,13,0,0,14,3,4,0,0,11,0,10,0,0,17,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,4,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9,0,0,11,0,0,0,0,0,0,4,0,0,4,0,3,0,0,7,37,92,4,0,129,5,0,0,0,10,0,0,0,0,0,5,6,0,0,10,0,0,0,0,0,41,18,0,0,56,0,0,0,0,4,10,3,0,0,18,3,17,0,0,17,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,3,0,0,14,16,0,0,0,15,0,0,0,0,0,8,0,0,0,8,14,7,3,0,22,0,0,0,0,0,24,8,0,0,30
202011020,0,10,0,0,11,0,0,0,0,4,7,34,9,0,50,3,0,0,0,3,21,94,21,0,135,0,14,0,0,21,0,19,7,0,28,0,18,8,0,19,5,13,7,0,26,0,0,0,0,4,8,8,0,0,11,3,4,0,0,8,16,27,5,0,49,4,15,0,0,19,0,5,0,0,4,3,4,0,0,5,12,21,3,0,36,0,3,0,0,7,4,30,10,0,42,3,9,0,0,7,101,321,68,0,494,3,0,0,0,4,0,0,0,0,0,7,4,0,0,13,0,0,0,0,0,44,16,0,0,58,0,0,0,0,4,4,9,0,0,12,7,4,0,0,4,25,3,0,0,29,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,5,0,0,40,22,8,0,0,21,3,0,0,0,3,9,0,0,0,14,58,6,0,0,67,6,0,0,0,7,31,5,0,0,43
202011021,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,24,5,0,35,0,0,0,0,3,3,8,0,0,10,0,7,0,0,9,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,3,0,0,4,9,8,11,0,25,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,3,4,0,0,3,0,3,0,0,3,40,70,15,0,123,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,27,5,0,0,31,3,0,0,0,3,4,6,0,0,9,0,0,0,0,4,8,0,0,0,7,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,3,0,0,28,10,0,0,0,10,0,0,0,0,0,16,0,0,0,17,21,0,0,0,20,8,0,0,0,8,18,0,0,0,19
202011022,0,0,0,0,0,4,4,0,0,3,0,27,20,0,47,0,6,0,0,3,18,55,8,0,89,0,8,0,0,12,9,46,10,0,56,0,25,8,0,32,17,18,0,0,34,0,3,0,0,4,5,5,0,0,12,0,4,0,0,5,8,14,5,0,26,3,9,0,0,9,0,0,0,0,7,4,7,0,0,7,11,14,3,0,35,0,4,0,0,3,8,28,0,0,38,6,17,0,0,23,113,284,54,0,450,4,0,0,0,5,0,0,0,0,0,5,9,0,0,17,0,0,0,0,0,54,30,0,0,78,3,0,0,0,3,17,12,0,0,28,4,6,0,0,14,32,3,0,0,39,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,31,6,0,0,37,22,3,0,0,19,0,0,0,0,0,15,0,0,0,11,48,6,0,0,61,11,0,0,0,11,55,27,0,0,77
202011023,0,3,0,0,4,0,0,0,0,0,0,6,0,0,6,0,5,0,0,5,6,19,0,0,28,0,4,0,0,4,3,0,0,0,4,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,50,0,0,81,0,5,0,0,4,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,17,3,0,0,25,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,9,4,3,0,0,11,0,0,0,0,0,3,0,0,0,3,7,0,0,0,14,0,0,0,0,0,19,0,0,0,19
202011024,3,4,0,0,9,0,0,0,0,0,0,8,0,0,3,0,0,0,0,5,16,36,0,0,45,0,0,0,0,0,0,0,5,0,8,0,4,0,0,3,4,5,3,0,10,0,0,0,0,0,5,0,0,0,9,3,4,0,0,4,11,13,0,0,24,0,4,0,0,8,0,0,0,0,0,5,0,0,0,4,7,5,0,0,10,0,0,0,0,0,7,0,3,0,9,3,4,5,0,14,63,87,15,0,170,0,3,0,0,3,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,26,13,0,0,36,3,0,0,0,4,11,0,0,0,14,5,0,0,0,5,10,4,0,0,9,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,32,0,0,0,32,14,0,0,0,12,0,0,0,0,0,9,0,0,0,11,22,0,0,0,23,6,0,0,0,7,23,0,0,0,24
202011025,0,4,0,0,3,0,0,0,0,0,0,7,9,0,12,0,0,0,0,0,19,21,0,0,40,0,4,0,0,12,3,6,15,0,22,4,8,3,0,7,4,11,0,0,17,0,0,0,0,0,3,0,5,0,5,5,0,0,0,5,11,3,4,0,19,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,4,0,0,6,0,8,0,0,5,52,75,28,0,160,7,0,0,0,5,0,0,0,0,0,7,0,0,0,18,0,0,0,0,0,32,26,0,0,57,0,0,0,0,4,6,0,0,0,7,6,4,0,0,14,13,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,8,19,3,0,0,17,0,0,0,0,0,6,0,0,0,6,23,7,0,0,35,7,7,0,0,13,24,6,0,0,29
202021026,9,10,0,0,18,0,3,0,0,5,0,9,0,0,11,0,0,0,0,0,11,42,0,0,50,0,0,0,0,0,3,10,0,0,10,0,6,0,0,6,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,4,0,0,7,6,5,4,0,16,54,99,3,3,159,38,15,0,0,53,0,0,0,0,0,15,0,0,0,13,0,0,0,0,0,21,10,0,0,30,0,0,0,0,0,7,0,0,0,11,5,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,15,7,0,0,0,9,0,0,0,0,0,4,0,0,0,8,16,0,0,0,16,3,0,0,0,6,9,4,0,0,18
202021027,0,0,0,0,4,0,0,0,0,0,9,13,0,0,19,0,0,0,0,0,15,27,3,0,41,0,4,0,0,3,7,19,3,0,35,0,22,4,4,28,0,9,0,0,16,3,0,3,0,6,0,4,0,0,6,3,8,0,0,12,26,18,0,0,48,4,6,0,0,7,0,0,0,0,3,5,3,0,0,6,6,18,4,0,29,6,0,0,0,5,7,14,0,0,20,11,7,0,0,16,98,176,24,4,309,12,4,0,0,10,0,0,0,0,0,42,11,0,0,53,0,0,0,0,0,70,24,0,5,94,6,3,0,0,12,30,24,4,0,64,13,17,0,0,25,5,3,0,0,6,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,65,11,0,0,73,24,0,0,0,22,5,0,0,0,5,35,3,0,0,39,96,6,0,0,102,52,4,0,0,55,38,6,0,0,45
202021028,11,29,0,0,42,4,5,0,0,6,5,8,0,0,16,0,0,0,0,0,5,20,0,0,28,0,0,0,0,0,7,12,0,0,21,0,3,0,0,6,7,11,0,0,15,6,3,0,0,10,0,0,0,0,3,0,0,0,0,0,18,15,0,3,39,3,3,0,0,6,0,0,0,0,0,4,3,0,0,6,0,8,0,0,10,0,0,0,0,3,0,3,0,0,6,5,6,0,0,10,86,127,5,7,220,63,27,0,0,93,0,0,0,0,0,26,9,0,0,32,3,0,0,0,3,48,9,0,0,59,4,3,0,0,3,21,6,0,0,26,10,4,0,0,12,8,0,0,0,3,3,0,0,0,4,3,0,0,0,3,6,0,0,0,0,52,6,0,0,57,27,3,0,0,26,0,0,0,0,0,24,0,0,0,24,29,0,0,0,27,30,0,0,0,28,23,0,0,0,23
202021029,3,0,0,0,4,0,0,0,0,3,5,19,0,0,19,0,0,0,0,0,4,8,0,0,13,0,0,0,0,0,0,12,3,0,8,0,9,0,0,11,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,35,61,7,0,97,26,11,0,5,44,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,18,10,0,0,22,6,0,0,0,3,5,5,0,0,13,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,4,3,0,0,8,0,0,0,0,0,7,0,0,0,7,10,0,0,0,10,6,0,0,0,6,11,5,0,0,14
202021030,9,11,0,0,18,0,0,0,0,0,9,20,9,0,39,0,5,0,0,0,22,35,0,0,56,6,11,4,0,20,5,15,10,0,22,0,30,9,0,35,7,10,0,0,17,9,0,0,0,9,3,4,0,0,3,0,7,0,0,5,38,28,0,0,62,3,4,0,0,5,0,0,0,0,0,4,0,0,0,4,9,11,3,0,28,3,6,0,0,13,7,8,0,0,18,8,10,0,0,18,127,210,33,0,374,45,6,0,6,60,0,0,0,0,0,26,5,0,0,39,3,0,0,0,3,50,21,3,0,74,0,0,0,0,0,11,11,0,0,25,4,16,0,0,23,3,0,0,0,9,7,0,0,0,7,0,0,0,0,0,4,0,0,0,4,60,9,0,0,67,18,0,0,0,25,0,0,0,0,3,23,6,0,0,27,53,5,0,0,56,26,10,0,0,34,30,9,0,0,42
202021031,7,6,0,0,11,0,0,0,0,0,4,6,0,0,15,0,0,0,0,4,12,30,0,0,48,4,0,0,0,4,3,15,0,0,18,3,10,0,0,13,6,0,0,0,7,7,0,0,0,5,4,9,0,0,13,0,8,3,0,12,35,18,3,0,61,6,5,0,0,11,0,0,0,0,3,5,8,0,0,11,6,8,4,0,18,3,3,0,0,4,11,6,0,0,17,9,0,0,0,6,119,139,16,0,271,11,0,0,0,12,0,0,0,0,0,13,5,0,0,16,4,0,0,0,4,34,13,0,0,39,0,0,0,0,5,10,9,0,0,13,9,5,0,0,13,3,0,0,0,3,3,0,0,0,3,0,5,0,0,8,3,3,0,0,8,42,4,0,0,46,20,0,0,0,20,4,0,0,0,4,11,0,0,0,11,32,5,0,0,36,7,0,0,0,14,20,3,0,0,20
202031032,12,17,0,0,31,0,0,0,0,4,3,3,4,0,12,0,0,0,0,0,3,19,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,5,0,0,11,0,0,0,0,0,38,63,10,0,112,58,27,0,0,85,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,3,0,0,17,4,0,0,0,4,10,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,0,0,0,8,12,3,0,0,15
202031033,71,88,5,3,166,0,0,0,0,0,5,7,0,0,10,0,0,0,0,0,0,5,0,0,11,0,4,0,0,8,0,8,4,0,18,0,10,0,0,10,12,11,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,146,9,3,260,208,97,0,3,307,0,0,0,0,0,7,5,0,0,11,0,0,0,0,0,12,3,0,0,20,10,0,0,0,10,16,4,0,0,13,7,3,0,0,15,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,6,0,0,24
